Time_Index,E_z1,E_z2,E_z3,H2_z1,H2_z2,H2_z3
5471,10886,3109,1484,147.089097,865.922877,326.19348
5472,9742,2782,1328,83.360556,490.196313,184.540941
5473,8905,2544,1214,56.177766,330.723945,124.436772
5474,8347,2384,1138,41.076216,242.530893,91.213362
5475,7998,2284,1090,57.989952,341.597061,128.665206
5476,7822,2234,1066,134.705826,793.435437,298.708659
5477,7877,2250,1074,290.251791,1707.985305,643.32603
5478,8298,2370,1131,466.335864,2743.951635,1033.248051
5479,9032,2580,1232,576.87921,3393.922347,1278.195192
5480,10023,2863,1367,661.145859,3889.857249,1464.85035
5481,10930,3121,1490,696.785517,4099.164732,1543.680441
5482,11698,3341,1595,666.582417,3923.080659,1477.233621
5483,12415,3546,1692,662.958045,3901.032396,1469.078784
5484,12962,3702,1767,687.422556,4044.19509,1522.840302
5485,13411,3831,1828,730.310958,4297.599099,1618.282098
5486,13832,3950,1886,758.399841,4462.810056,1680.802515
5487,14093,4025,1921,820.316196,4826.45538,1817.622558
5488,14180,4050,1933,870.755373,5123.955915,1929.676059
5489,14170,4047,1932,846.592893,4980.793221,1875.61251
5490,13925,3977,1898,795.851685,4683.292686,1763.559009
5491,13400,3827,1827,655.40727,3856.93587,1452.467079
5492,13094,3739,1785,481.437414,2832.144687,1066.471461
5493,13026,3720,1776,348.241743,2049.582366,771.991236
5494,12323,3520,1681,262.162908,1542.774348,581.107644
5495,11265,3217,1536,155.545965,914.549868,344.31534
5496,10211,2916,1392,87.891021,517.983165,195.112026
5497,9341,2668,1273,86.380866,508.922235,191.789685
5498,8754,2500,1193,61.010262,359.114859,135.309888
5499,8361,2388,1140,59.198076,347.637681,131.081454
5500,8106,2314,1105,82.756494,487.780065,183.634848
5501,8011,2288,1092,153.733779,904.582845,340.690968
5502,8106,2315,1105,252.497916,1485.388458,559.361412
5503,8309,2373,1133,383.277339,2255.265477,849.311172
5504,8809,2516,1201,520.701444,3062.896371,1153.456389
5505,9466,2704,1291,659.937735,3883.212567,1462.434102
5506,9985,2852,1361,730.91502,4300.317378,1619.490222
5507,10317,2946,1407,754.473438,4440.157731,1672.043616
5508,10518,3004,1434,789.207003,4643.122563,1748.457459
5509,10550,3013,1439,838.438056,4933.978416,1858.094712
5510,10520,3005,1434,875.285838,5149.62855,1939.341051
5511,10480,2993,1428,918.17424,5402.730528,2034.480816
5512,10443,2982,1424,942.034689,5542.570881,2087.336241
5513,10474,2991,1428,895.219884,5266.816578,1983.437577
5514,10471,2991,1428,809.745111,4763.934963,1794.06414
5515,10335,2951,1409,672.925068,3958.720317,1490.825016
5516,10196,2912,1390,523.117692,3077.997921,1159.194978
5517,10317,2946,1407,399.284982,2348.593056,884.346768
5518,9840,2810,1342,311.695992,1833.32817,690.442866
5519,9106,2600,1242,217.46232,1280.007378,482.041476
5520,8307,2373,1132,140.746446,827.866971,311.695992
5521,7659,2188,1045,86.984928,512.244576,192.997809
5522,7206,2058,982,112.053501,659.031642,248.269482
5523,6894,1969,939,41.076216,241.322769,90.911331
5524,6733,1923,918,64.030572,376.934688,141.95457
5525,6663,1903,909,119.604276,704.034261,265.183218
5526,6708,1916,914,196.32015,1155.268575,434.92464
5527,6779,1936,924,299.916783,1764.465102,664.4682
5528,7275,2078,992,424.655586,2497.79637,940.826565
5529,8022,2291,1094,554.830947,3264.95511,1229.568201
5530,8686,2480,1184,714.001284,4201.553241,1582.340409
5531,9142,2611,1247,815.785731,4799.574621,1807.353504
5532,9418,2690,1284,836.62587,4923.709362,1854.168309
5533,9574,2734,1305,833.001498,4901.057037,1845.711441
5534,9588,2738,1307,807.932925,4754.269971,1790.439768
5535,9596,2740,1308,790.717158,4652.787555,1752.081831
5536,9651,2756,1316,756.285624,4449.822723,1675.667988
5537,9811,2802,1338,719.739873,4235.380713,1595.025711
5538,9928,2835,1353,645.138216,3795.321546,1429.210692
5539,9906,2829,1351,554.830947,3264.95511,1229.568201
5540,9953,2843,1357,443.683539,2610.755964,983.110905
5541,10173,2905,1387,353.678301,2080.389528,783.468414
5542,9682,2765,1320,274.84821,1617.980067,609.196527
5543,8890,2539,1212,198.132336,1166.443722,439.455105
5544,8121,2319,1107,135.007857,794.34153,299.01069
5545,7551,2156,1030,48.929022,287.231481,108.127098
5546,7196,2055,981,36.847782,216.556227,81.54837
5547,6987,1995,953,52.855425,310.789899,117.188028
5548,6915,1975,943,120.8124,711.283005,267.901497
5549,7055,2015,962,248.873544,1464.85035,551.810637
5550,7532,2151,1027,405.023571,2383.628652,897.636132
5551,8326,2378,1135,507.110049,2984.06628,1123.857351
5552,9238,2639,1259,581.107644,3419.897013,1287.860184
5553,9968,2847,1359,611.310744,3596.585148,1354.307004
5554,10584,3023,1443,647.252433,3808.61091,1434.345219
5555,11101,3170,1514,767.460771,4515.061419,1700.43453
5556,11465,3274,1563,817.295886,4809.541644,1811.279907
5557,11684,3337,1593,841.458366,4950.892152,1864.437363
5558,11845,3383,1615,825.450723,4856.65848,1828.797705
5559,11878,3392,1620,817.295886,4809.541644,1811.279907
5560,11856,3386,1616,783.468414,4609.295091,1735.772157
5561,11874,3391,1619,743.298291,4373.710911,1646.975043
5562,11835,3380,1614,657.219456,3867.204924,1456.393482
5563,11522,3291,1571,547.280172,3219.65046,1212.352434
5564,11361,3245,1549,417.104811,2454.303906,924.21486
5565,11462,3273,1563,317.13255,1865.343456,702.524106
5566,10755,3071,1466,221.086692,1300.243455,489.592251
5567,9727,2778,1326,136.820043,805.516677,303.239124
5568,8750,2499,1193,80.944308,475.698825,179.104383
5569,8051,2299,1098,75.205719,443.079477,167.023143
5570,7659,2188,1044,54.36558,320.15286,120.510369
5571,7406,2115,1010,50.137146,295.386318,111.147408
5572,7306,2086,996,74.299626,437.038857,164.606895
5573,7445,2126,1014,133.799733,787.998879,296.594442
5574,7989,2282,1089,219.576537,1292.69268,486.873972
5575,8862,2531,1208,331.630038,1951.422291,734.841423
5576,9775,2792,1332,453.0465,2665.423575,1003.649013
5577,10469,2990,1428,572.348745,3367.041588,1267.926138
5578,11051,3156,1507,634.869162,3736.425501,1407.162429
5579,11567,3303,1577,654.803208,3853.311498,1451.258955
5580,11911,3401,1624,683.194122,4019.428548,1513.779372
5581,12144,3468,1656,726.988617,4277.967084,1611.033354
5582,12378,3536,1688,759.607965,4468.850676,1682.916732
5583,12505,3571,1705,794.945592,4678.158159,1761.746823
5584,12545,3583,1711,814.879638,4795.044156,1805.843349
5585,12547,3583,1711,775.313577,4561.272162,1717.650297
5586,12342,3525,1683,701.920044,4130.273925,1555.45965
5587,11929,3406,1626,582.617799,3428.655912,1291.182525
5588,11695,3340,1595,450.932283,2653.040304,999.118548
5589,11749,3356,1602,344.31534,2025.117855,762.628275
5590,11022,3148,1503,266.693373,1569.655107,591.074667
5591,9937,2838,1355,187.25922,1101.809088,414.990594
5592,8909,2545,1215,119.302245,701.618013,264.277125
5593,8173,2334,1114,51.043239,299.614752,112.959594
5594,7720,2204,1052,37.451844,219.878568,82.756494
5595,7431,2122,1013,52.553394,309.581775,116.583966
5596,7280,2079,993,122.322555,719.437842,270.921807
5597,7365,2103,1004,263.069001,1548.512937,583.221861
5598,7847,2241,1070,422.8434,2487.829347,936.900162
5599,8598,2455,1172,523.117692,3077.091828,1158.892947
5600,9591,2740,1308,599.531535,3526.815987,1328.030307
5601,10349,2955,1411,631.546821,3716.793486,1399.611654
5602,10998,3141,1499,604.364031,3556.717056,1339.507485
5603,11566,3303,1577,601.04169,3536.78301,1331.95671
5604,11972,3419,1632,623.089953,3666.65634,1380.885732
5605,12218,3490,1666,662.353983,3896.501931,1467.266598
5606,12483,3565,1701,687.724587,4046.309307,1523.746395
5607,12644,3612,1724,743.600322,4376.127159,1647.881136
5608,12688,3624,1730,789.509034,4645.840842,1749.665583
5609,12716,3631,1734,767.460771,4515.967512,1700.736561
5610,12561,3587,1712,721.552059,4246.253829,1598.952114
5611,12173,3476,1660,594.397008,3496.914918,1316.85516
5612,11900,3399,1622,436.434795,2567.565531,967.103262
5613,11963,3416,1631,315.924426,1858.396743,699.805827
5614,11249,3213,1534,237.698397,1398.705561,526.742064
5615,10154,2900,1384,141.048477,829.377126,312.300054
5616,9124,2606,1244,79.736184,469.658205,176.688135
5617,8372,2391,1141,53.157456,312.904116,117.79209
5618,7903,2257,1077,38.961999,229.54356,86.380866
5619,7589,2167,1035,54.969642,323.475201,121.718493
5620,7467,2133,1018,127.759113,751.151097,282.701016
5621,7548,2155,1029,274.84821,1617.073974,608.894496
5622,8066,2304,1100,441.569322,2597.4666,978.278409
5623,8853,2529,1206,546.072048,3213.005778,1209.936186
5624,9886,2824,1348,625.808232,3682.361952,1386.624321
5625,10738,3067,1464,659.635704,3880.494288,1461.528009
5626,11425,3263,1558,631.24479,3713.773176,1398.40353
5627,12013,3431,1638,627.620418,3692.933037,1390.550724
5628,12485,3566,1702,650.574774,3828.544956,1441.895994
5629,12852,3671,1752,691.348959,4068.35757,1532.203263
5630,13219,3776,1803,717.927687,4224.809628,1591.099308
5631,13393,3825,1826,776.521701,4569.124968,1720.670607
5632,13476,3849,1837,824.54463,4850.919891,1826.683488
5633,13499,3856,1841,801.288243,4715.307972,1775.640249
5634,13344,3811,1819,753.567345,4433.513049,1669.627368
5635,12938,3695,1764,620.371674,3651.252759,1374.845112
5636,12645,3612,1724,455.764779,2680.827156,1009.689633
5637,12667,3617,1727,329.817852,1940.247144,730.612989
5638,11923,3405,1625,248.269482,1460.319885,549.998451
5639,10795,3083,1472,147.089097,865.922877,326.19348
5640,9707,2772,1323,83.360556,490.196313,184.540941
5641,8924,2549,1216,56.177766,330.723945,124.436772
5642,8391,2396,1144,41.076216,242.530893,91.213362
5643,8047,2298,1097,57.989952,341.597061,128.665206
5644,7863,2246,1072,134.705826,793.435437,298.708659
5645,7926,2264,1080,290.251791,1707.985305,643.32603
5646,8389,2396,1144,466.335864,2743.951635,1033.248051
5647,9131,2608,1245,576.87921,3393.922347,1278.195192
5648,10105,2886,1378,661.145859,3889.857249,1464.85035
5649,10944,3126,1492,696.785517,4099.164732,1543.680441
5650,11657,3329,1590,666.582417,3923.080659,1477.233621
5651,12300,3513,1677,662.958045,3901.032396,1469.078784
5652,12775,3648,1741,687.422556,4044.19509,1522.840302
5653,13085,3737,1784,730.310958,4297.599099,1618.282098
5654,13387,3823,1825,758.399841,4462.810056,1680.802515
5655,13514,3860,1843,820.316196,4826.45538,1817.622558
5656,13481,3851,1838,870.755373,5123.955915,1929.676059
5657,13421,3833,1830,846.592893,4980.793221,1875.61251
5658,13153,3757,1793,795.851685,4683.292686,1763.559009
5659,12657,3615,1726,655.40727,3856.93587,1452.467079
5660,12393,3540,1690,481.437414,2832.144687,1066.471461
5661,12326,3521,1681,348.241743,2049.582366,771.991236
5662,11637,3323,1586,262.162908,1542.774348,581.107644
5663,10661,3045,1454,155.545965,914.549868,344.31534
5664,9649,2755,1315,87.891021,517.983165,195.112026
5665,8831,2522,1204,86.380866,508.922235,191.789685
5666,8319,2376,1134,61.010262,359.114859,135.309888
5667,7971,2277,1086,59.198076,347.637681,131.081454
5668,7771,2219,1060,82.756494,487.780065,183.634848
5669,7740,2210,1055,153.733779,904.582845,340.690968
5670,7903,2257,1077,252.497916,1485.388458,559.361412
5671,8195,2340,1117,383.277339,2255.265477,849.311172
5672,8851,2528,1206,520.701444,3062.896371,1153.456389
5673,9711,2773,1324,659.937735,3883.212567,1462.434102
5674,10476,2992,1428,730.91502,4300.317378,1619.490222
5675,11040,3153,1505,754.473438,4440.157731,1672.043616
5676,11402,3256,1555,789.207003,4643.122563,1748.457459
5677,11628,3321,1585,838.438056,4933.978416,1858.094712
5678,11767,3361,1604,875.285838,5149.62855,1939.341051
5679,11836,3381,1614,918.17424,5402.730528,2034.480816
5680,11812,3373,1611,942.034689,5542.570881,2087.336241
5681,11747,3355,1601,895.219884,5266.816578,1983.437577
5682,11578,3306,1579,809.745111,4763.934963,1794.06414
5683,11236,3209,1532,672.925068,3958.720317,1490.825016
5684,11082,3166,1511,523.117692,3077.997921,1159.194978
5685,11053,3157,1507,399.284982,2348.593056,884.346768
5686,10498,2998,1431,311.695992,1833.32817,690.442866
5687,9703,2771,1322,217.46232,1280.007378,482.041476
5688,8853,2529,1206,140.746446,827.866971,311.695992
5689,8179,2336,1115,86.984928,512.244576,192.997809
5690,7700,2199,1050,112.053501,659.031642,248.269482
5691,7398,2113,1009,41.076216,241.322769,90.911331
5692,7203,2057,982,64.030572,376.934688,141.95457
5693,7142,2039,974,119.604276,704.034261,265.183218
5694,7214,2060,984,196.32015,1155.268575,434.92464
5695,7301,2085,995,299.916783,1764.465102,664.4682
5696,7843,2240,1070,424.655586,2497.79637,940.826565
5697,8673,2477,1182,554.830947,3264.95511,1229.568201
5698,9447,2698,1288,714.001284,4201.553241,1582.340409
5699,10041,2868,1369,815.785731,4799.574621,1807.353504
5700,10502,3000,1432,836.62587,4923.709362,1854.168309
5701,10865,3103,1481,833.001498,4901.057037,1845.711441
5702,11064,3160,1509,807.932925,4754.269971,1790.439768
5703,11245,3212,1533,790.717158,4652.787555,1752.081831
5704,11428,3264,1558,756.285624,4449.822723,1675.667988
5705,11611,3316,1583,719.739873,4235.380713,1595.025711
5706,11704,3342,1595,645.138216,3795.321546,1429.210692
5707,11491,3281,1566,554.830947,3264.95511,1229.568201
5708,11357,3244,1549,443.683539,2610.755964,983.110905
5709,11389,3253,1553,353.678301,2080.389528,783.468414
5710,10685,3051,1457,274.84821,1617.980067,609.196527
5711,9703,2771,1322,198.132336,1166.443722,439.455105
5712,8820,2519,1202,135.007857,794.34153,299.01069
5713,8120,2319,1107,48.929022,287.231481,108.127098
5714,7697,2199,1050,36.847782,216.556227,81.54837
5715,7446,2127,1015,52.855425,310.789899,117.188028
5716,7334,2094,999,120.8124,711.283005,267.901497
5717,7461,2131,1017,248.873544,1464.85035,551.810637
5718,8007,2287,1091,405.023571,2383.628652,897.636132
5719,8846,2527,1206,507.110049,2984.06628,1123.857351
5720,9844,2811,1342,581.107644,3419.897013,1287.860184
5721,10678,3050,1456,611.310744,3596.585148,1354.307004
5722,11367,3246,1550,647.252433,3808.61091,1434.345219
5723,11966,3417,1631,767.460771,4515.061419,1700.43453
5724,12465,3560,1700,817.295886,4809.541644,1811.279907
5725,12840,3667,1751,841.458366,4950.892152,1864.437363
5726,13232,3779,1804,825.450723,4856.65848,1828.797705
5727,13424,3834,1830,817.295886,4809.541644,1811.279907
5728,13450,3842,1834,783.468414,4609.295091,1735.772157
5729,13416,3832,1829,743.298291,4373.710911,1646.975043
5730,13242,3782,1806,657.219456,3867.204924,1456.393482
5731,12911,3687,1760,547.280172,3219.65046,1212.352434
5732,12922,3691,1762,417.104811,2454.303906,924.21486
5733,12906,3686,1760,317.13255,1865.343456,702.524106
5734,12173,3476,1660,221.086692,1300.243455,489.592251
5735,11104,3171,1514,136.820043,805.516677,303.239124
5736,10108,2887,1378,80.944308,475.698825,179.104383
5737,9408,2687,1282,75.205719,443.079477,167.023143
5738,8963,2559,1222,54.36558,320.15286,120.510369
5739,8697,2484,1186,50.137146,295.386318,111.147408
5740,8595,2454,1171,74.299626,437.038857,164.606895
5741,8748,2499,1192,133.799733,787.998879,296.594442
5742,9399,2684,1282,219.576537,1292.69268,486.873972
5743,10515,3003,1434,331.630038,1951.422291,734.841423
5744,11457,3272,1562,453.0465,2665.423575,1003.649013
5745,11999,3427,1636,572.348745,3367.041588,1267.926138
5746,12342,3525,1682,634.869162,3736.425501,1407.162429
5747,12680,3621,1729,654.803208,3853.311498,1451.258955
5748,13070,3733,1782,683.194122,4019.428548,1513.779372
5749,13404,3828,1827,726.988617,4277.967084,1611.033354
5750,13783,3937,1879,759.607965,4468.850676,1682.916732
5751,14024,4005,1912,794.945592,4678.158159,1761.746823
5752,14106,4028,1923,814.879638,4795.044156,1805.843349
5753,14132,4036,1927,775.313577,4561.272162,1717.650297
5754,13934,3979,1900,701.920044,4130.273925,1555.45965
5755,13389,3824,1826,582.617799,3428.655912,1291.182525
5756,13155,3757,1793,450.932283,2653.040304,999.118548
5757,12985,3708,1771,344.31534,2025.117855,762.628275
5758,12030,3436,1641,266.693373,1569.655107,591.074667
5759,10758,3072,1467,187.25922,1101.809088,414.990594
5760,9594,2740,1308,119.302245,701.618013,264.277125
5761,8689,2481,1185,51.043239,299.614752,112.959594
5762,8135,2324,1109,37.451844,219.878568,82.756494
5763,7751,2214,1056,52.553394,309.581775,116.583966
5764,7548,2155,1029,122.322555,719.437842,270.921807
5765,7569,2162,1032,263.069001,1548.512937,583.221861
5766,8077,2307,1101,422.8434,2487.829347,936.900162
5767,8928,2550,1217,523.117692,3077.091828,1158.892947
5768,9764,2789,1331,599.531535,3526.815987,1328.030307
5769,10284,2937,1402,631.546821,3716.793486,1399.611654
5770,10659,3044,1453,604.364031,3556.717056,1339.507485
5771,10971,3133,1496,601.04169,3536.78301,1331.95671
5772,11163,3188,1522,623.089953,3666.65634,1380.885732
5773,11293,3226,1540,662.353983,3896.501931,1467.266598
5774,11461,3273,1563,687.724587,4046.309307,1523.746395
5775,11563,3302,1576,743.600322,4376.127159,1647.881136
5776,11628,3321,1585,789.509034,4645.840842,1749.665583
5777,11704,3342,1595,767.460771,4515.967512,1700.736561
5778,11646,3326,1588,721.552059,4246.253829,1598.952114
5779,11319,3233,1543,594.397008,3496.914918,1316.85516
5780,11209,3201,1528,436.434795,2567.565531,967.103262
5781,11142,3182,1519,315.924426,1858.396743,699.805827
5782,10343,2954,1410,237.698397,1398.705561,526.742064
5783,9262,2645,1262,141.048477,829.377126,312.300054
5784,8261,2359,1126,79.736184,469.658205,176.688135
5785,7589,2168,1035,53.157456,312.904116,117.79209
5786,7177,2049,979,38.961999,229.54356,86.380866
5787,6931,1979,944,54.969642,323.475201,121.718493
5788,6834,1952,932,127.759113,751.151097,282.701016
5789,6949,1984,947,274.84821,1617.073974,608.894496
5790,7507,2144,1023,441.569322,2597.4666,978.278409
5791,8437,2409,1151,546.072048,3213.005778,1209.936186
5792,9308,2659,1269,625.808232,3682.361952,1386.624321
5793,9933,2837,1354,659.635704,3880.494288,1461.528009
5794,10443,2983,1424,631.24479,3713.773176,1398.40353
5795,10894,3111,1485,627.620418,3692.933037,1390.550724
5796,11181,3194,1525,650.574774,3828.544956,1441.895994
5797,11371,3247,1550,691.348959,4068.35757,1532.203263
5798,11619,3318,1584,717.927687,4224.809628,1591.099308
5799,11758,3358,1603,776.521701,4569.124968,1720.670607
5800,11851,3385,1615,824.54463,4850.919891,1826.683488
5801,11920,3405,1625,801.288243,4715.307972,1775.640249
5802,11794,3368,1608,753.567345,4433.513049,1669.627368
5803,11447,3269,1560,620.371674,3651.252759,1374.845112
5804,11463,3274,1563,455.764779,2680.827156,1009.689633
5805,11445,3269,1560,329.817852,1940.247144,730.612989
5806,10697,3055,1459,248.269482,1460.319885,549.998451
