Electricity_Demand_MW,H2_Demand_tonne,Solar_Capacity_Factor,NG_Price
6351,2.02,0,3.69
6143,1.96,0,3.69
6033,2.74,0,3.69
6043,5.09,0,3.69
6246,8.36,0,3.69
6660,12.69,0,3.69
7157,17.24,0.1681,3.69
7838,21.85,0.3275,3.69
8325,24.2,0.47,3.69
8539,24.98,0.4264,3.69
8579,26.13,0.4459,3.69
8483,27.76,0.4834,3.69
8313,28.98,0.6303,3.69
8175,30.4,0.3922,3.69
8109,31.19,0.3528,3.69
8166,29.64,0.2192,3.69
8373,26.81,0.0833,3.69
8583,22.28,0,3.69
8925,17.32,0,3.69
8761,13.22,0,3.69
8313,10.32,0,3.69
7709,7.2,0,3.69
7087,4.66,0,3.69
6571,2.88,0,3.69
6231,3.71,0,3.69
6059,1.36,0,3.69
5975,2.12,0,3.69
5989,3.96,0,3.69
6126,6.5,0,3.69
6447,9.93,0,3.69
6881,14.06,0.0483,3.69
7568,18.37,0.1379,3.69
8160,23.64,0.2279,3.69
8530,27.01,0.2641,3.69
8748,27.7,0.2979,3.69
8822,27.58,0.3468,3.69
8734,26.75,0.3644,3.69
8636,26.18,0.3465,3.69
8569,25.04,0.324,3.69
8690,23.83,0.2125,3.69
8933,21.36,0.0673,3.69
9135,18.37,0,3.69
9515,14.69,0,3.69
9322,11.71,0,3.69
8673,9.1,0,3.69
7890,6.56,0,3.69
7164,4.47,0,3.69
6656,1.62,0,3.69
6385,1.22,0,3.69
6273,1.75,0,3.69
6282,4,0,3.69
6506,8.24,0,3.69
7224,13.41,0,3.69
8559,16.79,0.0093,3.69
9339,19.24,0.1704,3.69
9607,20.24,0.328,3.69
9718,21.43,0.4703,3.69
9773,25.41,0.6274,3.69
9729,27.06,0.7216,3.69
9628,27.86,0.7561,3.69
9570,27.33,0.7595,3.69
9429,27.06,0.7269,3.69
9357,25.94,0.5849,3.69
9428,24.61,0.3979,3.69
9682,21.76,0.1641,3.69
9938,18.12,0,3.69
10557,13.81,0,3.69
10473,10.5,0,3.69
9846,7.32,0,3.69
8933,4.53,0,3.69
8120,2.68,0,3.69
7602,2.49,0,3.69
7349,1.8,0,3.69
7243,1.66,0,3.69
7256,2.46,0,3.69
7490,4.43,0,3.69
8214,7.27,0,3.69
9521,10.98,0.0322,3.69
10239,15,0.2371,3.69
10321,18.95,0.4628,3.69
10295,21.02,0.6346,3.69
10266,21.68,0.8577,3.69
10198,22.62,0.7819,3.69
10051,24.07,0.7841,3.69
9907,25.15,0.778,3.69
9697,26.32,0.7305,3.69
9556,26.98,0.5829,3.69
9541,25.67,0.3959,3.69
9675,23.24,0.1617,3.69
9821,19.29,0.002,3.69
10416,14.93,0,3.69
10368,11.4,0,3.69
9734,8.83,0,3.69
8802,6.2,0,3.69
7950,3.95,0,3.69
7419,1.69,0,3.69
7123,1.24,0,3.69
6985,1.74,0,3.69
6940,4.05,0,3.69
7129,8.71,0,3.69
7814,14,0,3.69
9102,17.32,0.0062,3.69
9850,19.85,0.1823,3.69
9991,20.91,0.3468,3.69
10009,20.01,0.4701,3.69
10071,19.9,0.5805,3.69
10080,20.63,0.4333,3.69
10032,21.93,0.3946,3.69
10005,22.77,0.4064,3.69
9815,24.62,0.471,3.69
9654,26.14,0.4242,3.69
9677,25.41,0.3109,3.69
9788,23.89,0.1233,3.69
9896,19.68,0,3.69
10272,14.45,0,3.69
10092,10.46,0,3.69
9415,7.87,0,3.69
8440,4.67,0,3.69
7582,2.64,0,3.69
7018,1.76,0,3.69
6727,1.29,0,3.69
6581,1.82,0,3.69
6556,4.23,0,3.69
6753,9.1,0,3.69
7428,14.62,0,3.69
8721,18.08,0.0003,3.69
9477,20.72,0.1554,3.69
9692,21.84,0.3028,3.69
9838,20.9,0.3862,3.69
9951,20.78,0.422,3.69
9968,21.54,0.4326,3.69
9901,22.89,0.4121,3.69
9852,23.77,0.4057,3.69
9696,25.71,0.4261,3.69
9638,27.3,0.3988,3.69
9714,26.53,0.2941,3.69
9890,24.95,0.1285,3.69
10066,20.54,0,3.69
10410,15.09,0,3.69
10215,10.92,0,3.69
9560,8.22,0,3.69
8612,4.87,0,3.69
7785,2.76,0,3.69
7249,1.86,0,3.69
6963,1.36,0,3.69
6836,1.92,0,3.69
6812,4.46,0,3.69
7022,9.61,0,3.69
7705,15.44,0,3.69
8921,19.1,0.0348,3.69
9618,21.89,0.2341,3.69
9746,23.07,0.4473,3.69
9767,22.07,0.6206,3.69
9788,21.95,0.7471,3.69
9713,22.76,0.7657,3.69
9546,24.18,0.7661,3.69
9444,25.11,0.7566,3.69
9255,27.16,0.7129,3.69
9082,28.83,0.5686,3.69
9013,28.03,0.3842,3.69
9007,26.35,0.1565,3.69
9062,21.7,0.0002,3.69
9564,15.94,0,3.69
9562,11.53,0,3.69
9127,8.68,0,3.69
8436,5.15,0,3.69
7681,2.91,0,3.69
7087,2.86,0,3.69
6762,2.02,0,3.69
6596,1.96,0,3.69
6546,2.74,0,3.69
6599,5.09,0,3.69
6846,8.36,0,3.69
7298,12.69,0.0002,3.69
7929,17.24,0.0882,3.69
8648,21.85,0.2562,3.69
9085,24.2,0.3786,3.69
9334,24.98,0.4047,3.69
9377,26.13,0.4264,3.69
9296,27.76,0.4633,3.69
9083,28.98,0.4704,3.69
8884,30.4,0.4735,3.69
8759,31.19,0.4192,3.69
8773,29.64,0.3137,3.69
8886,26.81,0.1351,3.69
8981,22.28,0,3.69
9364,17.32,0,3.69
9322,13.22,0,3.69
8950,10.32,0,3.69
8389,7.2,0,3.69
7741,4.66,0,3.69
7224,2.88,0,3.69
6903,3.71,0,3.69
6749,1.36,0,3.69
6689,2.12,0,3.69
6718,3.96,0,3.69
6906,6.5,0,3.69
7185,9.93,0.037,3.69
7596,14.06,0.2248,3.69
8115,18.37,0.4018,3.69
8450,23.64,0.5175,3.69
8577,27.01,0.5659,3.69
8599,27.7,0.5358,3.69
8594,27.58,0.5103,3.69
8540,26.75,0.49,3.69
8484,26.18,0.4501,3.69
8534,25.04,0.3662,3.69
8782,23.83,0.213,3.69
9153,21.36,0.0551,3.69
9422,18.37,0,3.69
9736,14.69,0,3.69
9489,11.71,0,3.69
8872,9.1,0,3.69
8082,6.56,0,3.69
7355,4.47,0,3.69
6876,1.62,0,3.18
6614,1.22,0,3.18
6517,1.75,0,3.18
6532,4,0,3.18
6766,8.24,0,3.18
7523,13.41,0,3.18
8816,16.79,0.0202,3.18
9589,19.24,0.2003,3.18
9819,20.24,0.3569,3.18
9916,21.43,0.4826,3.18
9965,25.41,0.5807,3.18
9892,27.06,0.6111,3.18
9751,27.86,0.6514,3.18
9647,27.33,0.6594,3.18
9471,27.06,0.6682,3.18
9332,25.94,0.5455,3.18
9325,24.61,0.3775,3.18
9458,21.76,0.1581,3.18
9557,18.12,0.0085,3.18
10085,13.81,0,3.18
10129,10.5,0,3.18
9521,7.32,0,3.18
8599,4.53,0,3.18
7736,2.68,0,3.18
7203,2.49,0,3.18
6932,1.8,0,3.18
6819,1.66,0,3.18
6832,2.46,0,3.18
7077,4.43,0,3.18
7830,7.27,0,3.18
9084,10.98,0.0496,3.18
9768,15,0.2468,3.18
9830,18.95,0.4598,3.18
9815,21.02,0.625,3.18
9799,21.68,0.7514,3.18
9714,22.62,0.7624,3.18
9585,24.07,0.7642,3.18
9479,25.15,0.7554,3.18
9337,26.32,0.7045,3.18
9240,26.98,0.5605,3.18
9233,25.67,0.3719,3.18
9323,23.24,0.1554,3.18
9414,19.29,0.01,3.18
9937,14.93,0,3.18
9994,11.4,0,3.18
9333,8.83,0,3.18
8389,6.2,0,3.18
7527,3.95,0,3.18
6960,1.69,0,3.18
6679,1.24,0,3.18
6534,1.74,0,3.18
6513,4.05,0,3.18
6704,8.71,0,3.18
7411,14,0,3.18
8627,17.32,0.0491,3.18
9314,19.85,0.2141,3.18
9432,20.91,0.4515,3.18
9460,20.01,0.6117,3.18
9522,19.9,0.6309,3.18
9523,20.63,0.7525,3.18
9440,21.93,0.7496,3.18
9418,22.77,0.7257,3.18
9338,24.62,0.6541,3.18
9238,26.14,0.4976,3.18
9239,25.41,0.3381,3.18
9325,23.89,0.147,3.18
9410,19.68,0.0018,3.18
9863,14.45,0,3.18
9842,10.46,0,3.18
9200,7.87,0,3.18
8287,4.67,0,3.18
7424,2.64,0,3.18
6905,1.76,0,3.18
6630,1.29,0,3.18
6508,1.82,0,3.18
6509,4.23,0,3.18
6735,9.1,0,3.18
7448,14.62,0,3.18
8697,18.08,0.0491,3.18
9414,20.72,0.2422,3.18
9560,21.84,0.4257,3.18
9634,20.9,0.546,3.18
9685,20.78,0.6216,3.18
9653,21.54,0.5762,3.18
9554,22.89,0.5653,3.18
9489,23.77,0.6065,3.18
9323,25.71,0.6343,3.18
9189,27.3,0.5315,3.18
9160,26.53,0.2983,3.18
9222,24.95,0.16,3.18
9281,20.54,0.014,3.18
9725,15.09,0,3.18
9827,10.92,0,3.18
9316,8.22,0,3.18
8468,4.87,0,3.18
7652,2.76,0,3.18
7106,1.86,0,3.18
6821,1.36,0,3.18
6690,1.92,0,3.18
6683,4.46,0,3.18
6860,9.61,0,3.18
7437,15.44,0,3.18
8328,19.1,0.0569,3.18
9012,21.89,0.2498,3.18
9323,23.07,0.4465,3.18
9474,22.07,0.5542,3.18
9513,21.95,0.6096,3.18
9423,22.76,0.6639,3.18
9274,24.18,0.7193,3.18
9140,25.11,0.737,3.18
8946,27.16,0.6988,3.18
8784,28.83,0.562,3.18
8758,28.03,0.385,3.18
8814,26.35,0.1601,3.18
8848,21.7,0.0192,3.18
9241,15.94,0,3.18
9343,11.53,0,3.18
8918,8.68,0,3.18
8249,5.15,0,3.18
7548,2.91,0,3.18
7024,2.86,0,3.18
6720,2.02,0,3.18
6566,1.96,0,3.18
6515,2.74,0,3.18
6596,5.09,0,3.18
6865,8.36,0,3.18
7252,12.69,0.0555,3.18
7851,17.24,0.241,3.18
8444,21.85,0.4392,3.18
8754,24.2,0.6086,3.18
8824,24.98,0.7464,3.18
8769,26.13,0.757,3.18
8634,27.76,0.7343,3.18
8461,28.98,0.6407,3.18
8302,30.4,0.5061,3.18
8272,31.19,0.3957,3.18
8425,29.64,0.2808,3.18
8648,26.81,0.1299,3.18
8817,22.28,0,3.18
9170,17.32,0,3.18
9161,13.22,0,3.18
8740,10.32,0,3.18
8107,7.2,0,3.18
7414,4.66,0,3.18
6845,2.88,0,3.18
6515,3.71,0,3.18
6319,1.36,0,3.18
6247,2.12,0,3.18
6279,3.96,0,3.18
6458,6.5,0,3.18
6766,9.93,0.0464,3.18
7333,14.06,0.209,3.18
7978,18.37,0.3667,3.18
8380,23.64,0.4803,3.18
8520,27.01,0.4824,3.18
8601,27.7,0.45,3.18
8527,27.58,0.4528,3.18
8221,26.75,0.4866,3.18
7912,26.18,0.5044,3.18
7740,25.04,0.4501,3.18
7701,23.83,0.3317,3.18
7789,21.36,0.1451,3.18
8001,18.37,0.0059,3.18
8614,14.69,0,3.18
8920,11.71,0,3.18
8439,9.1,0,3.18
7707,6.56,0,3.18
7031,4.47,0,3.18
6579,1.62,0,3.18
6359,1.22,0,3.18
6277,1.75,0,3.18
6282,4,0,3.18
6511,8.24,0,3.18
7238,13.41,0,3.18
8426,16.79,0.0445,3.18
9225,19.24,0.2149,3.18
9508,20.24,0.3872,3.18
9628,21.43,0.5191,3.18
9735,25.41,0.6164,3.18
9736,27.06,0.6094,3.18
9657,27.86,0.6213,3.18
9585,27.33,0.5855,3.18
9429,27.06,0.5484,3.18
9322,25.94,0.4324,3.18
9323,24.61,0.2942,3.18
9432,21.76,0.1239,3.18
9526,18.12,0.0042,3.18
9928,13.81,0,3.18
9944,10.5,0,3.18
9255,7.32,0,3.18
8312,4.53,0,3.18
7435,2.68,0,3.18
6909,2.49,0,3.18
6643,1.8,0,3.18
6523,1.66,0,3.18
6513,2.46,0,3.18
6737,4.43,0,3.18
7437,7.27,0,3.18
8592,10.98,0.0596,3.18
9316,15,0.2421,3.18
9460,18.95,0.4408,3.18
9521,21.02,0.5842,3.18
9583,21.68,0.6896,3.18
9561,22.62,0.6858,3.18
9503,24.07,0.6341,3.18
9480,25.15,0.5742,3.18
9352,26.32,0.5271,3.18
9242,26.98,0.4501,3.18
9257,25.67,0.3211,3.18
9331,23.24,0.1502,3.18
9395,19.29,0.0118,3.18
9811,14.93,0,3.18
9848,11.4,0,3.18
9175,8.83,0,3.18
8230,6.2,0,3.18
7377,3.95,0,3.18
6850,1.69,0,3.18
6579,1.24,0,3.18
6458,1.74,0,3.18
6458,4.05,0,3.18
6673,8.71,0,3.18
7373,14,0,3.18
8541,17.32,0.0674,3.18
9323,19.85,0.2425,3.18
9519,20.91,0.4158,3.18
9553,20.01,0.5463,3.18
9598,19.9,0.6386,3.18
9572,20.63,0.6422,3.18
9477,21.93,0.619,3.18
9433,22.77,0.535,3.18
9322,24.62,0.4947,3.18
9225,26.14,0.436,3.18
9248,25.41,0.31,3.18
9347,23.89,0.141,3.18
9442,19.68,0.0057,3.18
9864,14.45,0,3.18
9863,10.46,0,3.18
9208,7.87,0,3.18
8287,4.67,0,3.18
7446,2.64,0,3.18
6898,1.76,0,3.18
6610,1.29,0,3.18
6479,1.82,0,3.18
6475,4.23,0,3.18
6676,9.1,0,3.18
7384,14.62,0,3.18
8535,18.08,0.0646,3.18
9278,20.72,0.24,3.18
9466,21.84,0.4124,3.18
9522,20.9,0.5387,3.18
9555,20.78,0.5942,3.18
9563,21.54,0.5769,3.18
9526,22.89,0.5447,3.18
9515,23.77,0.5418,3.18
9401,25.71,0.534,3.18
9313,27.3,0.4351,3.18
9341,26.53,0.2974,3.18
9451,24.95,0.1269,3.18
9480,20.54,0.0095,3.18
9823,15.09,0,3.18
9873,10.92,0,3.18
9273,8.22,0,3.18
8381,4.87,0,3.18
7528,2.76,0,3.18
6991,1.86,0,3.18
6724,1.36,0,3.18
6596,1.92,0,3.18
6596,4.46,0,3.18
6801,9.61,0,3.18
7481,15.44,0,3.18
8587,19.1,0.0702,3.18
9306,21.89,0.2614,3.18
9447,23.07,0.4627,3.18
9497,22.07,0.6166,3.18
9541,21.95,0.7112,3.18
9480,22.76,0.716,3.18
9372,24.18,0.7297,3.18
9309,25.11,0.7274,3.18
9166,27.16,0.6825,3.18
9001,28.83,0.5492,3.18
8930,28.03,0.3739,3.18
8879,26.35,0.1552,3.18
8805,21.7,0.0324,3.18
9104,15.94,0,3.18
9280,11.53,0,3.18
8797,8.68,0,3.18
8077,5.15,0,3.18
7300,2.91,0,3.18
6755,2.86,0,3.18
6437,2.02,0,3.18
6256,1.96,0,3.18
6218,2.74,0,3.18
6288,5.09,0,3.18
6558,8.36,0,3.18
6904,12.69,0.0727,3.18
7527,17.24,0.2557,3.18
8079,21.85,0.4497,3.18
8418,24.2,0.5925,3.18
8551,24.98,0.704,3.18
8516,26.13,0.7225,3.18
8391,27.76,0.701,3.18
8236,28.98,0.6769,3.18
8100,30.4,0.5474,3.18
8053,31.19,0.3879,3.18
8086,29.64,0.2913,3.18
8187,26.81,0.1353,3.18
8236,22.28,0.0179,3.18
8553,17.32,0,3.18
8701,13.22,0,3.18
8272,10.32,0,3.18
7634,7.2,0,3.18
6991,4.66,0,3.18
6480,2.88,0,3.18
6158,3.71,0,3.18
5969,1.36,0,3.18
5896,2.12,0,3.18
5909,3.96,0,3.18
6047,6.5,0,3.18
6242,9.93,0.0607,3.18
6709,14.06,0.2295,3.18
7350,18.37,0.3989,3.18
7840,23.64,0.5445,3.18
8098,27.01,0.6313,3.18
8243,27.7,0.5756,3.18
8274,27.58,0.4796,3.18
8213,26.75,0.4497,3.18
8162,26.18,0.3945,3.18
8179,25.04,0.3274,3.18
8311,23.83,0.224,3.18
8505,21.36,0.1102,3.18
8581,18.37,0.0001,3.18
8893,14.69,0,3.18
9031,11.71,0,3.18
8517,9.1,0,3.18
7798,6.56,0,3.18
7111,4.47,0,3.18
6608,1.62,0,3.18
6319,1.22,0,3.18
6171,1.75,0,3.18
6140,4,0,3.18
6304,8.24,0,3.18
6864,13.41,0,3.18
7669,16.79,0.0551,3.18
8552,19.24,0.2308,3.18
9208,20.24,0.4115,3.18
9678,21.43,0.5502,3.18
10054,25.41,0.6653,3.18
10306,27.06,0.6636,3.18
10463,27.86,0.6573,3.18
10571,27.33,0.6282,3.18
10601,27.06,0.5712,3.18
10595,25.94,0.4475,3.18
10578,24.61,0.3088,3.18
10493,21.76,0.1392,3.18
10297,18.12,0.0306,3.18
10362,13.81,0,3.18
10475,10.5,0,3.18
9742,7.32,0,3.18
8736,4.53,0,3.18
7797,2.68,0,3.18
7146,2.49,0,3.18
6771,1.8,0,3.18
6542,1.66,0,3.18
6446,2.46,0,3.18
6587,4.43,0,3.18
7134,7.27,0,3.18
7988,10.98,0.0631,3.18
8934,15,0.2384,3.18
9489,18.95,0.4278,3.18
9825,21.02,0.5697,3.18
10073,21.68,0.6876,3.18
10198,22.62,0.6993,3.18
10251,24.07,0.6955,3.18
10355,25.15,0.6864,3.18
10366,26.32,0.6366,3.18
10344,26.98,0.5082,3.18
10320,25.67,0.3536,3.18
10229,23.24,0.1506,3.18
9971,19.29,0.0365,3.18
10006,14.93,0,3.18
10099,11.4,0,3.18
9367,8.83,0,3.18
8375,6.2,0,3.18
7490,3.95,0,3.18
6852,1.69,0,3.18
6487,1.24,0,3.18
6289,1.74,0,3.18
6208,4.05,0,3.18
6345,8.71,0,3.18
6882,14,0,3.18
7683,17.32,0.0781,3.18
8510,19.85,0.2608,3.18
8923,20.91,0.4544,3.18
9152,20.01,0.599,3.18
9329,19.9,0.7065,3.18
9411,20.63,0.7095,3.18
9385,21.93,0.6849,3.18
9389,22.77,0.697,3.18
9300,24.62,0.4869,3.18
9163,26.14,0.3611,3.18
9136,25.41,0.252,3.18
9176,23.89,0.1208,3.18
9180,19.68,0.0097,3.18
9428,14.45,0,3.18
9490,10.46,0,3.18
8880,7.87,0,3.18
8025,4.67,0,3.18
7210,2.64,0,3.18
6671,1.76,0,3.18
6372,1.29,0,3.18
6204,1.82,0,3.18
6173,4.23,0,3.18
6352,9.1,0,3.18
6918,14.62,0,3.18
7804,18.08,0.073,3.18
8620,20.72,0.2431,3.18
8997,21.84,0.4253,3.18
9231,20.9,0.575,3.18
9413,20.78,0.6945,3.18
9495,21.54,0.7176,3.18
9478,22.89,0.7241,3.18
9481,23.77,0.7208,3.18
9413,25.71,0.663,3.18
9334,27.3,0.5295,3.18
9320,26.53,0.3579,3.18
9286,24.95,0.1521,3.18
9175,20.54,0.0416,3.18
9350,15.09,0,3.18
9569,10.92,0,3.18
8983,8.22,0,3.18
8108,4.87,0,3.18
7267,2.76,0,3.18
6718,1.86,0,3.18
6418,1.36,0,3.18
6266,1.92,0,3.18
6202,4.46,0,3.18
6357,9.61,0,3.18
6865,15.44,0,3.18
7671,19.1,0.0778,3.18
8476,21.89,0.2571,3.18
8954,23.07,0.4415,3.18
9292,22.07,0.5769,3.18
9542,21.95,0.659,3.18
9660,22.76,0.648,3.18
9654,24.18,0.6455,3.18
9664,25.11,0.6584,3.18
9581,27.16,0.6393,3.18
9465,28.83,0.5194,3.18
9382,28.03,0.3527,3.18
9251,26.35,0.1498,3.18
9025,21.7,0.0324,3.18
9124,15.94,0,3.18
9270,11.53,0,3.18
8744,8.68,0,3.18
8003,5.15,0,3.18
7237,2.91,0,3.18
6672,2.86,0,3.18
6341,2.02,0,3.18
6150,1.96,0,3.18
6065,2.74,0,3.18
6112,5.09,0,3.18
6317,8.36,0,3.18
6622,12.69,0.0573,3.18
7218,17.24,0.1902,3.18
7883,21.85,0.3846,3.18
8360,24.2,0.508,3.18
8615,24.98,0.61,3.18
8701,26.13,0.6501,3.18
8697,27.76,0.6423,3.18
8640,28.98,0.6489,3.18
8583,30.4,0.5848,3.18
8570,31.19,0.4683,3.18
8630,29.64,0.3278,3.18
8717,26.81,0.1379,3.18
8680,22.28,0.0234,3.18
8838,17.32,0,3.18
9013,13.22,0,3.18
8561,10.32,0,3.18
7906,7.2,0,3.18
7234,4.66,0,3.18
6682,2.88,0,3.18
6348,3.71,0,3.18
6133,1.36,0,3.18
6022,2.12,0,3.18
6017,3.96,0,3.18
6125,6.5,0,3.18
6275,9.93,0.0323,3.18
6726,14.06,0.1293,3.18
7349,18.37,0.1894,3.18
7889,23.64,0.2513,3.18
8223,27.01,0.3005,3.18
8446,27.7,0.3063,3.18
8560,27.58,0.3569,3.18
8565,26.75,0.3508,3.18
8530,26.18,0.2968,3.18
8569,25.04,0.2386,3.18
8750,23.83,0.1541,3.18
8957,21.36,0.0215,3.18
9117,18.37,0,3.18
9243,14.69,0,3.18
9100,11.71,0,3.18
8489,9.1,0,3.18
7756,6.56,0,3.18
7072,4.47,0,3.18
6626,1.62,0,3.18
6392,1.22,0,3.18
6286,1.75,0,3.18
6264,4,0,3.18
6445,8.24,0,3.18
7127,13.41,0,3.18
8305,16.79,0,3.18
9197,19.24,0.0092,3.18
9568,20.24,0.0916,3.18
9755,21.43,0.3281,3.18
9891,25.41,0.423,3.18
9947,27.06,0.4581,3.18
9884,27.86,0.4584,3.18
9840,27.33,0.4346,3.18
9705,27.06,0.3725,3.18
9597,25.94,0.3797,3.18
9638,24.61,0.266,3.18
9752,21.76,0.1099,3.18
9732,18.12,0.0132,3.18
9838,13.81,0,3.18
9811,10.5,0,3.18
9119,7.32,0,3.18
8183,4.53,0,3.18
7329,2.68,0,3.18
6780,2.49,0,3.18
6519,1.8,0,3.18
6377,1.66,0,3.18
6350,2.46,0,3.18
6542,4.43,0,3.18
7181,7.27,0,3.18
8243,10.98,0.0942,3.18
9045,15,0.2605,3.18
9303,18.95,0.4075,3.18
9450,21.02,0.5245,3.18
9554,21.68,0.6,3.18
9546,22.62,0.612,3.18
9473,24.07,0.6225,3.18
9439,25.15,0.7787,3.18
9335,26.32,0.5473,3.18
9235,26.98,0.4565,3.18
9250,25.67,0.323,3.18
9308,23.24,0.1512,3.18
9325,19.29,0.0499,3.18
9589,14.93,0,3.18
9834,11.4,0,3.18
9223,8.83,0,3.18
8266,6.2,0,3.18
7403,3.95,0,3.18
6846,1.69,0,3.18
6563,1.24,0,3.18
6434,1.74,0,3.18
6396,4.05,0,3.18
6607,8.71,0,3.18
7258,14,0.0005,3.18
8321,17.32,0.0872,3.18
9055,19.85,0.2712,3.18
9248,20.91,0.4665,3.18
9365,20.01,0.6087,3.18
9445,19.9,0.7054,3.18
9476,20.63,0.6586,3.18
9431,21.93,0.5991,3.18
9411,22.77,0.5881,3.18
9284,24.62,0.573,3.18
9200,26.14,0.4545,3.18
9217,25.41,0.3241,3.18
9275,23.89,0.1461,3.18
9314,19.68,0.0381,3.18
9529,14.45,0,3.18
9704,10.46,0,3.18
9135,7.87,0,3.18
8240,4.67,0,3.18
7404,2.64,0,3.18
6841,1.76,0,3.18
6546,1.29,0,3.18
6427,1.82,0,3.18
6427,4.23,0,3.18
6632,9.1,0,3.18
7306,14.62,0.0493,3.18
8374,18.08,0.0917,3.18
9114,20.72,0.2768,3.18
9313,21.84,0.4619,3.18
9396,20.9,0.6047,3.18
9470,20.78,0.7077,3.18
9511,21.54,0.6966,3.18
9475,22.89,0.6007,3.18
9481,23.77,0.5188,3.18
9380,25.71,0.4571,3.18
9301,27.3,0.3729,3.18
9388,26.53,0.2741,3.18
9586,24.95,0.1203,3.18
9647,20.54,0.0016,3.18
9786,15.09,0,3.18
9784,10.92,0,3.18
9146,8.22,0,3.18
8222,4.87,0,3.18
7374,2.76,0,3.18
6808,1.86,0,3.18
6500,1.36,0,3.18
6337,1.92,0,3.18
6299,4.46,0,3.18
6456,9.61,0,3.18
7064,15.44,0,3.18
8119,19.1,0.0835,3.18
8944,21.89,0.2597,3.18
9257,23.07,0.426,3.18
9407,22.07,0.5534,3.18
9502,21.95,0.7817,3.18
9483,22.76,0.6721,3.18
9385,24.18,0.6865,3.18
9325,25.11,0.6856,3.18
9177,27.16,0.6293,3.18
9030,28.83,0.513,3.18
8992,28.03,0.3588,3.18
8973,26.35,0.1693,3.18
8944,21.7,0.0613,3.18
9191,15.94,0,3.18
9489,11.53,0,3.18
9078,8.68,0,3.18
8354,5.15,0,3.18
7594,2.91,0,3.18
7027,2.86,0,3.18
6707,2.02,0,3.18
6558,1.96,0,3.18
6503,2.74,0,3.18
6590,5.09,0,3.18
6823,8.36,0.0969,3.18
7156,12.69,0.0994,3.18
7814,17.24,0.267,3.18
8360,21.85,0.4652,3.18
8647,24.2,0.6177,3.18
8695,24.98,0.7405,3.18
8627,26.13,0.7489,3.18
8476,27.76,0.7483,3.18
8298,28.98,0.7424,3.18
8138,30.4,0.6644,3.18
8042,31.19,0.5355,3.18
8087,29.64,0.3457,3.18
8203,26.81,0.15,3.18
8278,22.28,0.059,3.18
8497,17.32,0,3.18
8824,13.22,0,3.18
8473,10.32,0,3.18
7862,7.2,0,3.18
7216,4.66,0,3.18
6678,2.88,0,3.18
6379,3.71,0,3.18
6231,1.36,0,3.18
6183,2.12,0,3.18
6226,3.96,0,3.18
6358,6.5,0.0968,3.18
6566,9.93,0.0959,3.18
7057,14.06,0.2821,3.18
7611,18.37,0.4778,3.18
8009,23.64,0.6264,3.18
8176,27.01,0.7379,3.18
8248,27.7,0.758,3.18
8210,27.58,0.7581,3.18
8101,26.75,0.7456,3.18
7983,26.18,0.6691,3.18
7964,25.04,0.5448,3.18
8083,23.83,0.3721,3.18
8309,21.36,0.1593,3.18
8451,18.37,0.0698,3.18
8721,14.69,0,3.18
9116,11.71,0,3.18
8590,9.1,0,3.18
7786,6.56,0,3.18
7052,4.47,0,3.18
6583,1.62,0,3.18
6346,1.22,0,3.18
6259,1.75,0,3.18
6291,4,0,3.18
6536,8.24,0,3.18
7230,13.41,0.1109,3.18
8393,16.79,0.098,3.18
9173,19.24,0.2796,3.18
9327,20.24,0.4674,3.18
9413,21.43,0.6082,3.18
9479,25.41,0.7158,3.18
9472,27.06,0.6519,3.18
9405,27.86,0.6012,3.18
9386,27.33,0.5879,3.18
9285,27.06,0.5462,3.18
9188,25.94,0.4003,3.18
9181,24.61,0.2505,3.18
9244,21.76,0.1252,3.18
9319,18.12,0.0221,3.18
9578,13.81,0,3.18
9769,10.5,0,3.18
9077,7.32,0,3.18
8118,4.53,0,3.18
7258,2.68,0,3.18
6709,2.49,0,3.18
6451,1.8,0,3.18
6313,1.66,0,3.18
6280,2.46,0,3.18
6440,4.43,0,3.18
7103,7.27,0,3.18
8260,10.98,0.0012,3.18
9180,15,0.0441,3.18
9544,18.95,0.1344,3.18
9773,21.02,0.2087,3.18
9907,21.68,0.3106,3.18
10041,22.62,0.3357,3.18
10019,24.07,0.3555,3.18
9939,25.15,0.3706,3.18
9828,26.32,0.393,3.18
9744,26.98,0.3865,3.18
9809,25.67,0.2835,3.18
9948,23.24,0.1398,3.18
9948,19.29,0.0212,3.18
10011,14.93,0,3.18
10004,11.4,0,3.18
9333,8.83,0,3.18
8343,6.2,0,3.18
7472,3.95,0,3.18
6901,1.69,0,1.95
6596,1.24,0,1.95
6443,1.74,0,1.95
6407,4.05,0,1.95
6579,8.71,0,1.95
7221,14,0,1.95
8370,17.32,0.0938,1.95
9232,19.85,0.2344,1.95
9484,20.91,0.3352,1.95
9630,20.01,0.3986,1.95
9749,19.9,0.3991,1.95
9754,20.63,0.425,1.95
9685,21.93,0.5339,1.95
9652,22.77,0.5171,1.95
9539,24.62,0.5028,1.95
9443,26.14,0.4266,1.95
9476,25.41,0.3027,1.95
9590,23.89,0.1497,1.95
9674,19.68,0.0267,1.95
9848,14.45,0,1.95
9917,10.46,0,1.95
9286,7.87,0,1.95
8311,4.67,0,1.95
7439,2.64,0,1.95
6861,1.76,0,1.95
6565,1.29,0,1.95
6405,1.82,0,1.95
