cement_1_co2,cement_2_co2,dac_1_co2,dac_2_co2,dac_3_co2,ng_1_co2,ng_2_co2,ng_3_co2
0.09868964745289535,0.018829085342214426,2.578033978985202e-5,2.7104198437788696e-5,2.7104198437788696e-5,1.8153153987591175,0.2061978702653631,0.0031877742374423314
0.09869289658264546,0.018825714221087125,2.5853552681147377e-5,2.7192088030466444e-5,2.7192088030466444e-5,1.7059177858508907,0.20592074521682507,0.003185029035902262
0.09869814932944462,0.018819869930176317,2.5921588966666312e-5,2.7650539973265006e-5,2.7650539973265006e-5,1.624654239619878,0.20556977941896598,0.00318059624129438
0.0986949210280195,0.01882325267431964,2.5946030734615254e-5,2.7759248334298664e-5,2.7759248334298664e-5,1.5835259059942968,0.2056271062788391,0.0031786954056427156
0.09868392527559876,0.018835051531762997,2.5921244166539727e-5,2.745358655388052e-5,2.745358655388052e-5,1.5773226362157662,0.20549056830576481,0.0031768784757301603
0.09867292763462036,0.018846790280275767,2.5911885778494877e-5,2.7433074608026476e-5,2.7433074608026476e-5,1.6087436792301721,0.20553749912105312,0.0031739710328845317
0.09865890632315692,0.018861709819658522,2.5947672090429175e-5,2.742932071435366e-5,2.742932071435366e-5,1.676094710482506,0.20568733713615941,0.0031673921664906197
0.09863466880607832,0.018887247543876752,2.6098807319536743e-5,2.8036532824126424e-5,2.8036532824126424e-5,1.736885134613418,0.20589085795006593,0.0031570511218378425
0.09853504073223464,0.018990392410568668,2.6126398810192525e-5,3.289455639967505e-5,3.289455639967505e-5,1.8398536931329263,0.20633198474393466,0.003132033514153897
0.0980329728794183,0.019479616696225548,2.6056178484330986e-5,2.7590733403281013e-5,2.7590733403281013e-5,1.9405132188439425,0.20720595722679788,0.0031784256808530067
0.09803679614457725,0.019476426900142316,2.610450075270655e-5,2.679330635546259e-5,2.679330635546259e-5,2.000994464561245,0.20767926871320427,0.0032463493115473035
0.09807788183733432,0.019430738001524353,2.6117844446359844e-5,2.723909308013572e-5,2.723909308013572e-5,2.0238933916529422,0.20746307102882705,0.0032445916087197753
0.09805142437335766,0.01946019091473967,2.622254220262736e-5,2.734903033034539e-5,2.734903033034539e-5,2.0351081547204335,0.20714687805330204,0.0032445087528039773
0.09804798167198832,0.019463700364635923,2.6266523420805656e-5,2.7016459601004536e-5,2.7016459601004536e-5,2.014721290636221,0.20745505929712246,0.003192337823770318
0.0980034393483792,0.019512728825787157,2.618537724255626e-5,2.698475451740197e-5,2.698475451740197e-5,1.9925973737546518,0.2076580768572961,0.0032234938603268154
0.09797855863546011,0.019535167598931733,2.6009760446822104e-5,2.7085270225657093e-5,2.7085270225657093e-5,2.0054454381288767,0.2075168833388386,0.0032139692963269284
0.09800957715356136,0.019502952145679372,2.5916417339307536e-5,2.7249502412154766e-5,2.7249502412154766e-5,2.2209122468387186,0.20762865597528532,0.003239481224975647
0.09874761899840818,0.018758535795546913,2.549123189627114e-5,2.7296590448323695e-5,2.7296590448323695e-5,2.425344479735705,0.2076011663104944,0.00316316459507159
0.09874630515306985,0.018768104300356466,2.5798414345887187e-5,2.719648944944991e-5,2.719648944944991e-5,2.4098791058375886,0.20757117454017374,0.003190363024505539
0.0987249719196689,0.01879182034896289,2.5816982158212332e-5,2.7194173733861652e-5,2.7194173733861652e-5,2.3299276610332584,0.20745443088175325,0.0032055146519336533
0.09869586729139299,0.018821016224325155,2.5747444470096134e-5,2.7264065833614905e-5,2.7264065833614905e-5,2.2364148592237556,0.2071720983954345,0.003209688097188924
0.09870966169172857,0.018809170287282382,2.5880611487995076e-5,2.721591380584721e-5,2.721591380584721e-5,2.1060333130103848,0.20683225464389499,0.003211065697734043
0.09871053146878188,0.018808493827532764,2.5955104348668284e-5,2.7290375504706273e-5,2.7290375504706273e-5,1.9443988091824331,0.20646503099445268,0.0032071599477300505
0.09869659581908422,0.018821248531969346,2.593319724646048e-5,2.747454167787378e-5,2.747454167787378e-5,1.7632675662608823,0.20607719589747253,0.0032016135316662005
0.09869474904802099,0.018823428991356597,2.5981516467467576e-5,2.7249799479445573e-5,2.7249799479445573e-5,1.6098002573656844,0.20590070068691313,0.0031994853045332755
