BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t6129,15547.740943757846,0.0,-1674.7409437578463,0.0,0.0,0.0,0.0,-4116.0,-0.0,-9757.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2786.0,-0.0,-2786.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1330.0,-0.0,-1330.0
t6130,20926.851691621632,0.0,-3833.851691621632,0.0,0.0,0.0,0.0,-6909.0,-0.0,-10184.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2909.0,-0.0,-2909.0,0.0,0.0,-2612.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1388.0
t6131,24373.41317892001,0.0,-6428.413178920011,0.0,0.0,0.0,0.0,-7345.0,-0.0,-10600.0,0.0,0.0,-2873.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3027.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1445.0,-0.0,-1445.0
t6132,15524.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4607.0,-0.0,-10917.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3118.0,-0.0,-3118.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1489.0,-0.0,-1489.0
t6133,18531.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7415.0,-0.0,-11116.0,0.0,0.0,-2725.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3175.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1515.0,-0.0,-1515.0
t6134,18803.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7448.0,-0.0,-11355.0,0.0,0.0,-2657.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3243.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1548.0,-0.0,-1548.0
t6135,22448.142823290822,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-2945.1036601210835,-0.0,-11460.0,28167.793843814536,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,1383.1036601210835,-0.0,-3273.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1562.0,-0.0,-1562.0
t6136,17487.569109259468,0.0,-1083.569109259468,0.0,0.0,0.0,0.0,-4868.0,-0.0,-11536.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3295.0,-0.0,-3295.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1573.0,-0.0,-1573.0
t6137,11144.003457347035,0.0,-3883.003457347035,0.0,0.0,0.0,0.0,4321.0,-0.0,-11582.0,23839.36929812375,0.0,-14631.369298123751,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3308.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1579.0,-0.0,-1579.0
t6138,3475.677107043245,0.0,-0.0,0.0,0.0,0.0,0.0,7982.322892956755,-0.0,-11458.0,9527.616041262649,0.0,-355.61604126264865,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3272.0,3644.322892956755,0.0,-0.0,0.0,0.0,0.0,0.0,-2082.322892956755,-0.0,-1562.0
t6139,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,3172.9608368302615,-0.0,-11216.0,262.1683336888064,2113.792503141455,-0.0,0.0,0.0,0.0,0.0,827.0391631697385,-0.0,-3203.0,5530.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1530.0
t6140,0.0,1566.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11466.0,378.7661198314743,8796.233880168526,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3275.0,5563.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1563.0
t6141,0.0,1267.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11167.0,687.9984890861494,8402.001510913851,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3190.0,5523.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1523.0
t6142,0.0,7683.907356573227,-0.0,0.0,0.0,0.0,0.0,2645.092643426773,-0.0,-10329.0,1595.0926434267735,0.0,-0.0,0.0,0.0,0.0,0.0,1354.907356573227,-0.0,-2950.0,5408.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1408.0
t6143,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9259.0,-0.0,-9259.0,1166.7950337193947,6737.204966280606,-0.0,0.0,0.0,0.0,0.0,-5259.0,-0.0,-2645.0,5262.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1262.0
t6144,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8286.0,-0.0,-8286.0,1782.9005564106108,4869.099443589389,-0.0,0.0,0.0,0.0,0.0,-4286.0,-0.0,-2366.0,5130.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1130.0
t6145,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7606.0,-0.0,-7606.0,2193.247183773263,3584.752816226737,-0.0,0.0,0.0,0.0,0.0,-3606.0,-0.0,-2172.0,5037.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1037.0
t6146,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7205.0,-0.0,-7205.0,2286.5697938572685,2976.4302061427315,-0.0,0.0,0.0,0.0,0.0,-3205.0,-0.0,-2058.0,4982.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-982.0
t6147,0.0,2662.3261329660418,-0.0,0.0,0.0,0.0,0.0,4306.673867033958,-0.0,-6969.0,2296.6738670339582,0.0,-0.0,0.0,0.0,0.0,0.0,-306.67386703395823,-0.0,-1990.0,4950.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-950.0
t6148,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6882.0,-0.0,-6882.0,2322.7296775089653,2524.2703224910347,-0.0,0.0,0.0,0.0,0.0,-2882.0,-0.0,-1965.0,4938.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-938.0
t6149,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7002.0,-0.0,-7002.0,2160.873053173216,3573.5473492556325,-0.0,0.0,0.0,0.0,0.0,-3734.4204024288483,-0.0,-2000.0,4221.579597571152,0.0,-0.0,0.0,0.0,0.0,0.0,-3267.5795975711517,-0.0,-954.0
t6150,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7605.0,-0.0,-7605.0,1376.1403503991523,6695.859649600848,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2172.0,2556.48122886248,184.51877113752016,-0.0,0.0,0.0,0.0,0.0,-1705.0,-0.0,-1036.0
t6151,1084.5568354962168,0.0,-0.0,0.0,0.0,0.0,0.0,7619.443164503783,-0.0,-8704.0,1984.4552000889043,4169.840789424967,-0.0,0.0,0.0,0.0,0.0,-3668.295989513871,-0.0,-2486.0,1821.492066516512,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3951.147174989912,-0.0,-1186.0
t6152,8217.883672988113,0.0,-0.0,0.0,0.0,0.0,0.0,1259.1163270118868,-0.0,-9477.0,5258.116327011887,0.0,-0.0,0.0,0.0,0.0,0.0,-2551.116327011887,-0.0,-2707.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1292.0,-0.0,-1292.0
t6153,15078.2515753719,0.0,-847.2515753718999,0.0,0.0,0.0,0.0,-4223.0,-0.0,-10008.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2859.0,-0.0,-2859.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1364.0,-0.0,-1364.0
t6154,20555.627539874604,0.0,-2741.627539874604,0.0,0.0,0.0,0.0,-7329.0,-0.0,-10485.0,0.0,0.0,-2905.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2995.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1429.0,-0.0,-1429.0
t6155,18316.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7389.0,-0.0,-10927.0,23497.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-3120.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1489.0,-0.0,-1489.0
t6156,24351.576464111364,0.0,-5656.576464111364,0.0,0.0,0.0,0.0,-7435.0,-0.0,-11260.0,0.0,0.0,-2684.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3216.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1535.0,-0.0,-1535.0
t6157,16318.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4842.0,-0.0,-11476.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3277.0,-0.0,-3277.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1565.0,-0.0,-1565.0
t6158,19212.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7497.0,-0.0,-11715.0,0.0,0.0,-2554.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3346.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1597.0,-0.0,-1597.0
t6159,22124.2315536292,0.0,-5341.231553629201,0.0,0.0,0.0,0.0,-4980.0,-0.0,-11803.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3371.0,-0.0,-3371.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1609.0,-0.0,-1609.0
t6160,17160.018387129738,0.0,-5758.1932581735055,0.0,0.0,0.0,0.0,387.1748710437678,-0.0,-11789.0,34031.07237497938,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-4387.174871043768,-0.0,-3366.0,0.0,0.0,-2393.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1607.0
t6161,10783.69766300433,0.0,-0.0,0.0,0.0,0.0,0.0,913.30233699567,-0.0,-11697.0,5849.30233699567,0.0,-0.0,0.0,0.0,0.0,0.0,-2508.30233699567,-0.0,-3341.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1595.0,-0.0,-1595.0
t6162,3177.24200465838,0.0,-0.0,0.0,0.0,0.0,0.0,8196.75799534162,-0.0,-11374.0,8028.361124829051,0.0,-0.0,0.0,0.0,0.0,0.0,-4780.361124829051,-0.0,-3248.0,4966.39687051257,0.0,-0.0,0.0,0.0,0.0,0.0,-3416.39687051257,-0.0,-1550.0
t6163,0.0,1125.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11025.0,648.6051405227403,8400.39485947726,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3149.0,5503.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1503.0
t6164,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,3123.9608368302615,-0.0,-11167.0,929.9751569986603,1383.9856798316014,-0.0,0.0,0.0,0.0,0.0,876.0391631697385,-0.0,-3190.0,5523.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1523.0
t6165,0.0,939.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10839.0,1605.6201991534178,7389.379800846582,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3095.0,5478.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1478.0
t6166,0.0,283.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10183.0,1338.108790989107,7469.891209010893,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2908.0,5388.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1388.0
t6167,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9304.0,-0.0,-9304.0,1711.6016511939838,6249.398348806017,-0.0,0.0,0.0,0.0,0.0,-5304.0,-0.0,-2657.0,5268.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1268.0
t6168,0.0,4528.75268599486,-0.0,0.0,0.0,0.0,0.0,3889.2473140051397,-0.0,-8418.0,2293.2473140051397,0.0,-0.0,0.0,0.0,0.0,0.0,110.75268599486026,-0.0,-2404.0,5147.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1147.0
t6169,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7742.0,-0.0,-7742.0,2442.2542429217356,3510.7457570782644,-0.0,0.0,0.0,0.0,0.0,-3742.0,-0.0,-2211.0,5055.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1055.0
t6170,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7327.0,-0.0,-7327.0,2446.5177413148062,2973.4822586851938,-0.0,0.0,0.0,0.0,0.0,-3327.0,-0.0,-2093.0,4999.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-999.0
t6171,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7086.0,-0.0,-7086.0,2379.0836736767446,2729.9163263232554,-0.0,0.0,0.0,0.0,0.0,-3086.0,-0.0,-2023.0,4966.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-966.0
t6172,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6954.0,-0.0,-6954.0,2184.194339672597,2755.805660327403,-0.0,0.0,0.0,0.0,0.0,-2954.0,-0.0,-1986.0,4948.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-948.0
t6173,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6956.0,-0.0,-6956.0,2193.598978916588,2749.401021083412,-0.0,0.0,0.0,0.0,0.0,-2956.0,-0.0,-1987.0,3444.3604567469383,1504.6395432530617,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-949.0
t6174,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7174.0,-0.0,-7174.0,2227.564985320566,2994.435014679434,-0.0,0.0,0.0,0.0,0.0,-3174.0,-0.0,-2048.0,3147.8995257873416,1830.1004742126584,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-978.0
t6175,407.6186764281083,0.0,-0.0,0.0,0.0,0.0,0.0,7110.381323571892,-0.0,-7518.0,2533.514280213807,2723.8670433580846,-0.0,0.0,0.0,0.0,0.0,-3110.3813235718917,-0.0,-2147.0,3383.1550982216118,1641.8449017783882,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1025.0
t6176,5950.50478535676,0.0,-0.0,0.0,0.0,0.0,0.0,2092.4952146432397,-0.0,-8043.0,5485.49521464324,0.0,-0.0,0.0,0.0,0.0,0.0,-3188.4952146432397,-0.0,-2297.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1096.0,-0.0,-1096.0
t6177,11198.595244368653,0.0,-0.0,0.0,0.0,0.0,0.0,-2477.595244368653,-0.0,-8721.0,1201.4047556313471,0.0,-0.0,0.0,0.0,0.0,0.0,1288.5952443686529,-0.0,-2490.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.0,-0.0,-1189.0
t6178,17014.440288405414,0.0,-683.4402884054155,0.0,0.0,0.0,0.0,-7152.0,-0.0,-9179.0,0.0,0.0,-3279.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2621.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1252.0,-0.0,-1252.0
t6179,21141.57938724001,0.0,-4564.57938724001,0.0,0.0,0.0,0.0,-7181.0,-0.0,-9396.0,0.0,0.0,-3216.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2684.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1281.0,-0.0,-1281.0
t6180,16652.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7190.0,-0.0,-9462.0,23079.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2702.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1290.0,-0.0,-1290.0
t6181,16645.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7189.0,-0.0,-9456.0,0.0,0.0,-3200.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2700.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1289.0,-0.0,-1289.0
t6182,13350.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3961.0,-0.0,-9389.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2681.0,-0.0,-2681.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1280.0,-0.0,-1280.0
t6183,16479.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7169.0,-0.0,-9310.0,0.0,0.0,-3241.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2659.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1269.0,-0.0,-1269.0
t6184,17432.977322237846,0.0,-997.9773222378462,0.0,0.0,0.0,0.0,-7164.0,-0.0,-9271.0,0.0,0.0,-3252.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2648.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1264.0,-0.0,-1264.0
t6185,11009.343716027033,0.0,-3617.343716027033,0.0,0.0,0.0,0.0,1900.0,-0.0,-9292.0,23819.040103156618,0.0,-15265.040103156618,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2654.0,0.0,0.0,-2733.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1267.0
t6186,3381.051342872434,0.0,-0.0,0.0,0.0,0.0,0.0,5912.948657127567,-0.0,-9294.0,8555.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2655.0,1279.948657127566,0.0,-0.0,0.0,0.0,0.0,0.0,-12.948657127566094,-0.0,-1267.0
t6187,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9244.0,-0.0,-9244.0,1638.8147790221954,6245.185220977804,-0.0,0.0,0.0,0.0,0.0,-5244.0,-0.0,-2640.0,5260.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1260.0
t6188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9502.0,-0.0,-9502.0,1126.993002019414,7089.006997980586,-0.0,0.0,0.0,0.0,0.0,-5502.0,-0.0,-2714.0,5295.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1295.0
t6189,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9270.0,-0.0,-9270.0,1430.5411162642295,6487.4588837357705,-0.0,0.0,0.0,0.0,0.0,-5270.0,-0.0,-2648.0,5264.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1264.0
t6190,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8736.0,-0.0,-8736.0,1954.9918286145278,5275.008171385472,-0.0,0.0,0.0,0.0,0.0,-4736.0,-0.0,-2494.0,5191.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1191.0
t6191,0.0,4806.39912604783,-0.0,0.0,0.0,0.0,0.0,3251.6008739521703,-0.0,-8058.0,1552.6008739521699,0.0,-0.0,0.0,0.0,0.0,0.0,748.3991260478297,-0.0,-2301.0,5099.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1099.0
t6192,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7346.0,-0.0,-7346.0,2054.8661612462406,3389.1338387537594,-0.0,0.0,0.0,0.0,0.0,-3346.0,-0.0,-2098.0,5001.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1001.0
t6193,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6803.0,-0.0,-6803.0,1974.5870252688158,2771.4129747311845,-0.0,0.0,0.0,0.0,0.0,-2803.0,-0.0,-1943.0,4928.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-928.0
t6194,0.0,3122.8421052477947,-0.0,0.0,0.0,0.0,0.0,3333.1578947522053,-0.0,-6456.0,1176.1578947522053,0.0,-0.0,0.0,0.0,0.0,0.0,666.8421052477947,-0.0,-1843.0,4880.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-880.0
t6195,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6238.0,-0.0,-6238.0,1116.61683379087,2903.3831662091297,-0.0,0.0,0.0,0.0,0.0,-2238.0,-0.0,-1782.0,4850.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-850.0
t6196,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6116.0,-0.0,-6116.0,1121.1774015691797,2741.82259843082,-0.0,0.0,0.0,0.0,0.0,-2116.0,-0.0,-1747.0,4833.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-833.0
t6197,0.0,2760.385096680713,-0.0,0.0,0.0,0.0,0.0,3346.614903319287,-0.0,-6107.0,1090.6149033192871,0.0,-0.0,0.0,0.0,0.0,0.0,653.3850966807131,-0.0,-1744.0,4833.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-833.0
t6198,0.0,3346.7072994123496,-0.0,0.0,0.0,0.0,0.0,2889.2927005876504,-0.0,-6236.0,670.2927005876504,0.0,-0.0,0.0,0.0,0.0,0.0,1110.7072994123496,-0.0,-1781.0,4850.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-850.0
t6199,1211.9376718800008,0.0,-0.0,0.0,0.0,0.0,0.0,5222.062328119999,-0.0,-6434.0,3060.062328119999,0.0,-0.0,0.0,0.0,0.0,0.0,-1222.0623281199992,-0.0,-1838.0,4877.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-877.0
t6200,8800.19606788541,0.0,-6878.196067885409,0.0,0.0,0.0,0.0,4961.0,-0.0,-6883.0,7866.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-1966.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,939.0,-0.0,-939.0
t6201,16049.985384356765,0.0,-1534.9853843567653,0.0,0.0,0.0,0.0,-6934.0,-0.0,-7581.0,0.0,0.0,-3735.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2165.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1034.0,-0.0,-1034.0
t6202,11534.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3423.0,-0.0,-8111.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2317.0,-0.0,-2317.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1106.0,-0.0,-1106.0
t6203,23519.03916316974,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-7049.0,-0.0,-8427.0,0.0,0.0,-3493.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2407.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1149.0,-0.0,-1149.0
t6204,15678.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7073.0,-0.0,-8605.0,0.0,0.0,-3443.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2457.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1173.0,-0.0,-1173.0
t6205,23861.03916316974,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-7090.0,-0.0,-8728.0,0.0,0.0,-3408.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2492.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1190.0,-0.0,-1190.0
t6206,15812.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7089.0,-0.0,-8723.0,0.0,0.0,-3409.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2491.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.0,-0.0,-1189.0
t6207,15810.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7089.0,-0.0,-8721.0,22868.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2491.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1189.0,-0.0,-1189.0
t6208,18149.949458455143,0.0,-2282.949458455144,0.0,0.0,0.0,0.0,-7096.0,-0.0,-8771.0,0.0,0.0,-3396.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2504.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1196.0,-0.0,-1196.0
t6209,11464.275274540547,0.0,-0.0,0.0,0.0,0.0,0.0,-2546.275274540547,-0.0,-8918.0,1216.724725459453,0.0,-0.0,0.0,0.0,0.0,0.0,1330.275274540547,-0.0,-2547.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1216.0,-0.0,-1216.0
t6210,3428.3642249578397,0.0,-0.0,0.0,0.0,0.0,0.0,5713.63577504216,-0.0,-9142.0,9168.466930176644,0.0,-657.4669301766444,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2611.0,1060.6357750421603,0.0,-0.0,0.0,0.0,0.0,0.0,186.36422495783972,-0.0,-1247.0
t6211,0.0,7683.329686247071,-0.0,0.0,0.0,0.0,0.0,1551.6703137529294,-0.0,-9235.0,188.67031375292936,0.0,-0.0,0.0,0.0,0.0,0.0,2448.3296862470706,-0.0,-2637.0,5259.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1259.0
t6212,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9620.0,-0.0,-9620.0,430.69070226729735,7936.309297732702,-0.0,0.0,0.0,0.0,0.0,-5620.0,-0.0,-2747.0,5312.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1312.0
t6213,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9322.0,-0.0,-9322.0,1152.198531622412,6831.801468377588,-0.0,0.0,0.0,0.0,0.0,-5322.0,-0.0,-2662.0,5271.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1271.0
t6214,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8617.0,-0.0,-8617.0,1337.7098198059177,5740.2901801940825,-0.0,0.0,0.0,0.0,0.0,-4617.0,-0.0,-2461.0,5175.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1175.0
t6215,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7793.0,-0.0,-7793.0,1120.1103721407692,4897.889627859231,-0.0,0.0,0.0,0.0,0.0,-3793.0,-0.0,-2225.0,5062.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1062.0
t6216,0.0,4083.4460252743797,-0.0,0.0,0.0,0.0,0.0,2976.55397472563,-0.0,-7060.0,992.5539747256299,0.0,-0.0,0.0,0.0,0.0,0.0,1023.4460252743701,-0.0,-2016.0,4963.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-963.0
t6217,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6581.0,-0.0,-6581.0,770.375613906582,3689.6243860934183,-0.0,0.0,0.0,0.0,0.0,-2581.0,-0.0,-1879.0,4897.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-897.0
