Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
2937,9513,2717,1297,727.9272,4282.2384,1612.8387
2938,9662,2760,1318,696.597,4098.2568,1543.179
2939,9776,2792,1332,692.5974,4075.2591,1534.5132
2940,9809,2801,1338,717.9282,4224.9108,1591.1742
2941,9733,2780,1327,762.9237,4489.551,1690.8309
2942,9711,2773,1324,792.2541,4662.2004,1755.8244
2943,9570,2733,1305,856.9143,5042.1624,1898.8101
2944,9474,2705,1292,909.909,5353.1313,2015.7984
2945,9521,2719,1298,884.2449,5203.4796,1959.4707
2946,9626,2749,1312,831.5835,4892.5107,1842.4824
2947,9664,2760,1318,684.5982,4029.2637,1517.1816
2948,9815,2803,1338,502.9497,2958.3708,1114.2219
2949,9884,2823,1348,363.9636,2141.1192,806.2527
2950,9262,2645,1262,273.9726,1611.5055,606.9393
2951,8295,2369,1130,162.3171,955.5711,359.964
2952,7414,2117,1010,91.9908,540.9459,203.6463
2953,6838,1953,932,61.9938,364.9635,137.3196
2954,6519,1862,888,45.3288,267.6399,100.6566
2955,6355,1815,866,63.9936,376.9623,141.9858
2956,6311,1803,860,148.6518,875.5791,329.6337
2957,6470,1848,882,320.3013,1884.8115,709.929
2958,7079,2022,965,514.6152,3028.0305,1140.2193
2959,8216,2346,1120,636.603,3745.2921,1410.5256
2960,9099,2599,1241,729.5937,4292.5707,1616.505
2961,9462,2702,1290,768.9231,4523.5476,1703.4963
2962,9642,2754,1314,735.5931,4329.2337,1630.1703
2963,9815,2803,1338,731.5935,4304.9028,1621.1712
2964,9838,2810,1341,758.5908,4462.887,1680.4986
2965,9781,2793,1333,805.9194,4742.5257,1785.8214
2966,9747,2784,1328,836.9163,4924.8408,1854.8145
2967,9601,2742,1309,905.2428,5326.134,2005.7994
2968,9472,2705,1292,960.9039,5654.4345,2129.4537
2969,9462,2702,1290,934.2399,5496.4503,2069.793
2970,9435,2694,1287,878.2455,5168.1498,1946.1387
2971,9349,2670,1274,723.261,4256.241,1602.8397
2972,9360,2673,1276,531.2802,3125.3541,1176.8823
2973,9471,2704,1291,384.2949,2261.7738,851.9148
2974,8998,2569,1226,289.3044,1702.4964,641.2692
2975,8240,2354,1123,171.6495,1009.2324,379.962
2976,7445,2126,1014,96.9903,571.6095,215.3118
2977,6810,1945,929,95.3238,561.6105,211.6455
2978,6460,1844,880,67.3266,396.2937,149.3184
2979,6244,1783,851,65.3268,383.6283,144.6522
2980,6146,1755,838,91.3242,538.2795,202.6464
2981,6178,1764,842,169.6497,998.2335,375.9624
2982,6377,1821,869,278.6388,1639.1694,617.2716
2983,6749,1928,920,422.9577,2488.7511,937.2396
2984,7402,2114,1009,574.6092,3379.9953,1272.8727
2985,8089,2310,1103,728.2605,4285.2381,1613.8386
2986,8534,2437,1163,806.586,4745.5254,1787.1546
2987,8730,2494,1190,832.5834,4899.8433,1845.1488
2988,8769,2504,1196,870.9129,5123.8209,1929.4737
2989,8682,2479,1184,925.2408,5444.7888,2050.4616
2990,8539,2439,1164,965.9034,5682.765,2140.1193
2991,8400,2399,1146,1013.232,5962.0704,2245.1088
2992,8305,2372,1132,1039.5627,6116.3883,2303.4363
2993,8298,2369,1131,987.9012,5812.0854,2188.7811
2994,8349,2384,1138,893.5773,5257.1409,1979.802
2995,8331,2379,1136,742.5924,4368.5631,1645.1688
2996,8426,2406,1149,577.2756,3396.6603,1279.2054
2997,8744,2497,1192,440.6226,2591.7408,975.9024
2998,8420,2404,1148,343.9656,2023.131,761.9238
2999,7804,2229,1064,239.976,1412.5254,531.9468
3000,7145,2040,974,155.3178,913.5753,343.9656
3001,6616,1889,902,95.9904,565.2768,212.9787
3002,6285,1795,857,123.6543,727.2606,273.9726
3003,6090,1739,830,45.3288,266.3067,100.3233
3004,5995,1712,817,70.6596,415.9584,156.651
3005,5996,1713,817,131.9868,776.9223,292.6374
3006,6081,1737,829,216.645,1274.8725,479.952
3007,6265,1789,854,330.9669,1947.1386,733.26
3008,6773,1934,923,468.6198,2756.391,1038.2295
3009,7392,2111,1008,612.2721,3602.973,1356.8643
3010,7861,2245,1071,787.9212,4636.5363,1746.1587
3011,8108,2315,1106,900.2433,5296.4703,1994.4672
3012,8206,2344,1119,923.241,5433.4566,2046.1287
3013,8208,2344,1119,919.2414,5408.4591,2036.7963
3014,8126,2321,1108,891.5775,5246.4753,1975.8024
3015,8015,2289,1093,872.5794,5134.4865,1933.4733
3016,7992,2283,1090,834.5832,4910.5089,1849.1484
3017,8112,2317,1106,794.2539,4673.8659,1760.1573
3018,8327,2378,1136,711.9288,4188.2478,1577.1756
3019,8459,2416,1153,612.2721,3602.973,1356.8643
3020,8642,2468,1178,489.6177,2881.0452,1084.8915
3021,9067,2590,1236,390.2943,2295.7704,864.5802
3022,8566,2446,1168,303.303,1785.4881,672.2661
3023,7760,2216,1058,218.6448,1287.2046,484.9515
3024,7002,1999,954,148.9851,876.579,329.967
3025,6463,1846,881,53.9946,316.9683,119.3214
3026,6193,1768,844,40.6626,238.9761,89.991
3027,6076,1735,828,58.3275,342.9657,129.3204
3028,6057,1730,826,133.32,784.9215,295.6371
3029,6268,1790,854,274.6392,1616.505,608.9391
3030,6857,1958,934,446.9553,2630.4036,990.5676
3031,7994,2283,1090,559.6107,3293.004,1240.2093
3032,8871,2534,1210,641.2692,3773.9559,1421.1912
3033,9169,2619,1250,674.5992,3968.9364,1494.5172
3034,9360,2673,1276,714.2619,4202.913,1582.8417
3035,9545,2726,1302,846.9153,4982.5017,1876.479
3036,9628,2749,1312,901.9098,5307.4692,1998.8001
3037,9623,2748,1312,928.5738,5463.4536,2057.4609
3038,9645,2755,1315,910.9089,5359.464,2018.1315
3039,9563,2731,1303,901.9098,5307.4692,1998.8001
3040,9453,2700,1288,864.5802,5086.4913,1915.4751
3041,9409,2687,1282,820.2513,4826.5173,1817.4849
3042,9370,2676,1277,725.2608,4267.5732,1607.1726
3043,9301,2656,1268,603.9396,3552.978,1337.8662
3044,9451,2699,1288,460.2873,2708.3958,1019.898
3045,9724,2777,1326,349.965,2058.4608,775.2558
3046,9095,2597,1240,243.9756,1434.8565,540.2793
3047,8107,2315,1106,150.9849,888.9111,334.6332
3048,7211,2059,983,89.3244,524.9475,197.6469
3049,6643,1897,905,82.9917,488.9511,184.3149
3050,6345,1812,865,59.994,353.298,132.9867
3051,6185,1767,843,55.3278,325.9674,122.6544
3052,6141,1754,837,81.9918,482.2851,181.6485
3053,6317,1804,861,147.6519,869.5797,327.3006
3054,6914,1974,943,242.3091,1426.524,537.2796
3055,8053,2300,1098,365.9634,2153.4513,810.9189
3056,8980,2564,1224,499.95,2941.3725,1107.5559
3057,9314,2659,1270,631.6035,3715.6284,1399.1934
3058,9508,2715,1296,700.5966,4123.2543,1552.8447
3059,9683,2765,1320,722.5944,4252.2414,1601.5065
3060,9738,2781,1328,753.9246,4435.5564,1670.4996
3061,9681,2765,1320,802.2531,4720.8612,1777.8222
3062,9696,2769,1322,838.2495,4931.5068,1857.1476
3063,9605,2743,1309,877.2456,5162.4837,1944.1389
3064,9555,2729,1302,899.2434,5291.4708,1992.8007
3065,9662,2760,1318,855.5811,5033.4966,1895.4771
3066,9823,2805,1339,774.5892,4557.8775,1716.495
3067,9815,2803,1338,642.9357,3783.6216,1424.8575
3068,9866,2818,1345,497.6169,2927.7072,1102.5564
3069,9832,2808,1341,379.962,2234.7765,841.5825
3070,9155,2614,1248,294.3039,1732.1601,652.2681
3071,8208,2344,1119,206.646,1215.8784,457.9542
3072,7342,2097,1001,131.6535,774.2559,291.6375
3073,6759,1930,921,56.3277,330.6336,124.6542
3074,6459,1844,880,41.3292,242.6424,91.3242
3075,6300,1799,858,57.9942,341.6325,128.6538
3076,6254,1786,853,134.9865,793.9206,298.9701
3077,6423,1834,875,290.3043,1708.8291,643.6023
3078,7054,2014,962,466.62,2745.3921,1033.8966
3079,8227,2349,1121,577.2756,3395.6604,1278.8721
3080,9197,2626,1254,661.6005,3891.9441,1465.5201
3081,9553,2728,1302,696.9303,4101.5898,1544.5122
3082,9767,2790,1332,666.9333,3924.9408,1478.1855
3083,9941,2840,1355,663.267,3902.943,1469.853
3084,10013,2860,1365,687.5979,4046.262,1523.8476
3085,9977,2850,1360,730.9269,4299.9033,1619.1714
3086,9971,2848,1359,758.9241,4465.2201,1681.4985
3087,9859,2815,1344,820.5846,4829.1837,1818.4848
3088,9795,2797,1335,871.2462,5126.8206,1930.8069
3089,9864,2817,1345,846.9153,4983.5016,1876.8123
3090,9949,2841,1357,796.2537,4685.8647,1764.4902
3091,9895,2826,1349,655.9344,3858.9474,1453.188
3092,9935,2837,1354,481.6185,2833.3833,1067.2266
3093,9918,2832,1353,348.6318,2050.7949,772.2561
3094,9279,2649,1265,262.3071,1543.5123,581.2752
3095,8308,2373,1132,155.6511,915.2418,344.6322
3096,7433,2123,1013,87.9912,518.2815,194.9805
3097,6852,1957,934,58.6608,345.2988,129.987
3098,6533,1866,890,42.9957,253.308,95.3238
3099,6369,1818,868,60.6606,356.9643,134.3199
3100,6332,1808,863,140.9859,828.9171,311.9688
3101,6475,1849,883,303.303,1784.4882,671.9328
3102,7053,2014,961,487.2846,2866.38,1079.5587
3103,8181,2336,1116,602.6064,3545.6454,1335.1998
3104,9105,2600,1242,690.5976,4063.5936,1530.1803
3105,9438,2695,1287,727.9272,4282.2384,1612.8387
3106,9602,2742,1309,696.597,4098.2568,1543.179
3107,9739,2781,1328,692.5974,4075.2591,1534.5132
3108,9786,2795,1334,717.9282,4224.9108,1591.1742
3109,9746,2783,1328,762.9237,4489.551,1690.8309
3110,9718,2775,1325,792.2541,4662.2004,1755.8244
3111,9597,2740,1308,856.9143,5042.1624,1898.8101
3112,9482,2708,1292,909.909,5353.1313,2015.7984
3113,9449,2699,1288,884.2449,5203.4796,1959.4707
3114,9431,2693,1286,831.5835,4892.5107,1842.4824
3115,9339,2667,1273,684.5982,4029.2637,1517.1816
3116,9383,2680,1279,502.9497,2958.3708,1114.2219
3117,9656,2757,1317,363.9636,2141.1192,806.2527
3118,9166,2618,1250,273.9726,1611.5055,606.9393
3119,8267,2361,1127,162.3171,955.5711,359.964
3120,7366,2103,1004,91.9908,540.9459,203.6463
3121,6777,1935,923,61.9938,364.9635,137.3196
3122,6460,1844,880,45.3288,267.6399,100.6566
3123,6288,1796,857,63.9936,376.9623,141.9858
3124,6247,1784,852,148.6518,875.5791,329.6337
3125,6428,1836,876,320.3013,1884.8115,709.929
3126,6949,1984,947,514.6152,3028.0305,1140.2193
3127,8068,2304,1100,636.603,3745.2921,1410.5256
3128,8906,2544,1214,729.5937,4292.5707,1616.505
3129,9184,2623,1252,768.9231,4523.5476,1703.4963
3130,9349,2670,1274,735.5931,4329.2337,1630.1703
3131,9469,2704,1291,731.5935,4304.9028,1621.1712
3132,9517,2718,1298,758.5908,4462.887,1680.4986
3133,9455,2700,1289,805.9194,4742.5257,1785.8214
3134,9411,2688,1283,836.9163,4924.8408,1854.8145
3135,9288,2653,1267,905.2428,5326.134,2005.7994
3136,9165,2618,1249,960.9039,5654.4345,2129.4537
3137,9100,2599,1241,934.2399,5496.4503,2069.793
3138,9024,2577,1230,878.2455,5168.1498,1946.1387
3139,8896,2540,1213,723.261,4256.241,1602.8397
3140,8876,2535,1210,531.2802,3125.3541,1176.8823
3141,9179,2621,1252,384.2949,2261.7738,851.9148
3142,8858,2529,1207,289.3044,1702.4964,641.2692
3143,8135,2323,1109,171.6495,1009.2324,379.962
3144,7328,2093,999,96.9903,571.6095,215.3118
3145,6724,1920,917,95.3238,561.6105,211.6455
3146,6374,1820,868,67.3266,396.2937,149.3184
3147,6179,1764,843,65.3268,383.6283,144.6522
3148,6108,1744,833,91.3242,538.2795,202.6464
3149,6138,1753,837,169.6497,998.2335,375.9624
3150,6272,1791,855,278.6388,1639.1694,617.2716
3151,6667,1904,909,422.9577,2488.7511,937.2396
3152,7333,2094,999,574.6092,3379.9953,1272.8727
3153,7984,2280,1089,728.2605,4285.2381,1613.8386
3154,8376,2392,1142,806.586,4745.5254,1787.1546
3155,8512,2431,1161,832.5834,4899.8433,1845.1488
3156,8531,2436,1163,870.9129,5123.8209,1929.4737
3157,8461,2416,1153,925.2408,5444.7888,2050.4616
3158,8371,2390,1141,965.9034,5682.765,2140.1193
3159,8296,2369,1131,1013.232,5962.0704,2245.1088
3160,8312,2374,1133,1039.5627,6116.3883,2303.4363
3161,8397,2398,1145,987.9012,5812.0854,2188.7811
3162,8500,2428,1159,893.5773,5257.1409,1979.802
3163,8517,2433,1161,742.5924,4368.5631,1645.1688
3164,8548,2441,1166,577.2756,3396.6603,1279.2054
3165,8877,2535,1210,440.6226,2591.7408,975.9024
3166,8591,2454,1171,343.9656,2023.131,761.9238
3167,7944,2269,1083,239.976,1412.5254,531.9468
3168,7218,2061,984,155.3178,913.5753,343.9656
3169,6647,1898,906,95.9904,565.2768,212.9787
3170,6259,1788,853,123.6543,727.2606,273.9726
3171,6038,1724,823,45.3288,266.3067,100.3233
3172,5917,1690,807,70.6596,415.9584,156.651
3173,5900,1685,804,131.9868,776.9223,292.6374
3174,5910,1688,806,216.645,1274.8725,479.952
3175,6141,1753,837,330.9669,1947.1386,733.26
3176,6723,1920,917,468.6198,2756.391,1038.2295
3177,7442,2125,1014,612.2721,3602.973,1356.8643
3178,7980,2279,1088,787.9212,4636.5363,1746.1587
3179,8269,2362,1127,900.2433,5296.4703,1994.4672
3180,8423,2405,1148,923.241,5433.4566,2046.1287
3181,8495,2426,1158,919.2414,5408.4591,2036.7963
3182,8479,2421,1156,891.5775,5246.4753,1975.8024
3183,8462,2417,1154,872.5794,5134.4865,1933.4733
3184,8499,2427,1159,834.5832,4910.5089,1849.1484
3185,8600,2456,1172,794.2539,4673.8659,1760.1573
3186,8723,2491,1189,711.9288,4188.2478,1577.1756
3187,8754,2500,1193,612.2721,3602.973,1356.8643
3188,8899,2542,1213,489.6177,2881.0452,1084.8915
3189,9308,2658,1269,390.2943,2295.7704,864.5802
3190,8922,2548,1216,303.303,1785.4881,672.2661
3191,8106,2315,1105,218.6448,1287.2046,484.9515
3192,7299,2084,995,148.9851,876.579,329.967
3193,6722,1920,916,53.9946,316.9683,119.3214
3194,6422,1834,875,40.6626,238.9761,89.991
3195,6253,1786,853,58.3275,342.9657,129.3204
3196,6207,1773,846,133.32,784.9215,295.6371
3197,6397,1827,872,274.6392,1616.505,608.9391
3198,6964,1989,949,446.9553,2630.4036,990.5676
3199,8084,2309,1102,559.6107,3293.004,1240.2093
3200,9038,2581,1232,641.2692,3773.9559,1421.1912
3201,9453,2700,1288,674.5992,3968.9364,1494.5172
3202,9742,2782,1328,714.2619,4202.913,1582.8417
3203,9996,2855,1363,846.9153,4982.5017,1876.479
3204,10147,2898,1383,901.9098,5307.4692,1998.8001
3205,10197,2912,1390,928.5738,5463.4536,2057.4609
3206,10193,2911,1389,910.9089,5359.464,2018.1315
3207,10112,2888,1378,901.9098,5307.4692,1998.8001
3208,10019,2861,1366,864.5802,5086.4913,1915.4751
3209,10014,2860,1365,820.2513,4826.5173,1817.4849
3210,10042,2868,1369,725.2608,4267.5732,1607.1726
3211,9969,2847,1359,603.9396,3552.978,1337.8662
3212,9968,2847,1359,460.2873,2708.3958,1019.898
3213,10030,2865,1368,349.965,2058.4608,775.2558
3214,9396,2683,1281,243.9756,1434.8565,540.2793
3215,8420,2404,1148,150.9849,888.9111,334.6332
3216,7506,2144,1023,89.3244,524.9475,197.6469
3217,6913,1974,943,82.9917,488.9511,184.3149
3218,6585,1881,898,59.994,353.298,132.9867
3219,6405,1829,873,55.3278,325.9674,122.6544
3220,6361,1817,867,81.9918,482.2851,181.6485
3221,6521,1863,888,147.6519,869.5797,327.3006
3222,7087,2024,966,242.3091,1426.524,537.2796
3223,8206,2344,1119,365.9634,2153.4513,810.9189
3224,9149,2613,1247,499.95,2941.3725,1107.5559
3225,9570,2733,1305,631.6035,3715.6284,1399.1934
3226,9840,2810,1342,700.5966,4123.2543,1552.8447
3227,10085,2880,1375,722.5944,4252.2414,1601.5065
3228,10191,2910,1389,753.9246,4435.5564,1670.4996
3229,10199,2913,1390,802.2531,4720.8612,1777.8222
3230,10192,2910,1389,838.2495,4931.5068,1857.1476
3231,10065,2875,1373,877.2456,5162.4837,1944.1389
3232,9970,2848,1359,899.2434,5291.4708,1992.8007
3233,10007,2858,1364,855.5811,5033.4966,1895.4771
3234,10087,2880,1375,774.5892,4557.8775,1716.495
3235,10050,2870,1370,642.9357,3783.6216,1424.8575
3236,10059,2873,1372,497.6169,2927.7072,1102.5564
3237,10046,2870,1370,379.962,2234.7765,841.5825
3238,9401,2684,1282,294.3039,1732.1601,652.2681
3239,8436,2409,1150,206.646,1215.8784,457.9542
3240,7545,2154,1029,131.6535,774.2559,291.6375
3241,6966,1989,949,56.3277,330.6336,124.6542
3242,6639,1896,905,41.3292,242.6424,91.3242
3243,6469,1848,882,57.9942,341.6325,128.6538
3244,6417,1833,874,134.9865,793.9206,298.9701
3245,6577,1878,897,290.3043,1708.8291,643.6023
3246,7183,2052,979,466.62,2745.3921,1033.8966
3247,8342,2383,1137,577.2756,3395.6604,1278.8721
3248,9307,2658,1269,661.6005,3891.9441,1465.5201
3249,9736,2780,1328,696.9303,4101.5898,1544.5122
3250,9991,2854,1362,666.9333,3924.9408,1478.1855
3251,10189,2910,1389,663.267,3902.943,1469.853
3252,10281,2936,1402,687.5979,4046.262,1523.8476
3253,10273,2934,1401,730.9269,4299.9033,1619.1714
3254,10299,2941,1404,758.9241,4465.2201,1681.4985
3255,10290,2939,1403,820.5846,4829.1837,1818.4848
3256,10290,2939,1403,871.2462,5126.8206,1930.8069
3257,10321,2947,1407,846.9153,4983.5016,1876.8123
3258,10304,2943,1405,796.2537,4685.8647,1764.4902
3259,10166,2903,1386,655.9344,3858.9474,1453.188
3260,10103,2885,1378,481.6185,2833.3833,1067.2266
3261,10329,2950,1408,348.6318,2050.7949,772.2561
3262,9769,2790,1332,262.3071,1543.5123,581.2752
3263,8752,2499,1193,155.6511,915.2418,344.6322
3264,7763,2217,1058,87.9912,518.2815,194.9805
3265,7107,2029,969,58.6608,345.2988,129.987
3266,6731,1923,918,42.9957,253.308,95.3238
3267,6517,1862,888,60.6606,356.9643,134.3199
3268,6422,1834,875,140.9859,828.9171,311.9688
3269,6530,1865,890,303.303,1784.4882,671.9328
3270,6991,1997,953,487.2846,2866.38,1079.5587
3271,8081,2308,1101,602.6064,3545.6454,1335.1998
3272,8950,2556,1220,690.5976,4063.5936,1530.1803
3273,9308,2659,1269,727.9272,4282.2384,1612.8387
3274,9523,2720,1298,696.597,4098.2568,1543.179
3275,9711,2773,1324,692.5974,4075.2591,1534.5132
3276,9803,2800,1337,717.9282,4224.9108,1591.1742
3277,9803,2800,1337,762.9237,4489.551,1690.8309
3278,9856,2815,1343,792.2541,4662.2004,1755.8244
3279,9815,2803,1338,856.9143,5042.1624,1898.8101
3280,9777,2792,1332,909.909,5353.1313,2015.7984
3281,9764,2788,1331,884.2449,5203.4796,1959.4707
3282,9705,2771,1323,831.5835,4892.5107,1842.4824
3283,9544,2725,1301,684.5982,4029.2637,1517.1816
3284,9491,2710,1294,502.9497,2958.3708,1114.2219
3285,9784,2794,1333,363.9636,2141.1192,806.2527
3286,9346,2669,1274,273.9726,1611.5055,606.9393
3287,8373,2391,1141,162.3171,955.5711,359.964
3288,7445,2126,1014,91.9908,540.9459,203.6463
3289,6823,1948,930,61.9938,364.9635,137.3196
3290,6458,1844,880,45.3288,267.6399,100.6566
3291,6273,1792,855,63.9936,376.9623,141.9858
3292,6210,1773,847,148.6518,875.5791,329.6337
3293,6366,1818,868,320.3013,1884.8115,709.929
3294,6839,1953,933,514.6152,3028.0305,1140.2193
3295,7937,2267,1082,636.603,3745.2921,1410.5256
3296,8856,2529,1207,729.5937,4292.5707,1616.505
3297,9259,2645,1262,768.9231,4523.5476,1703.4963
3298,9511,2716,1297,735.5931,4329.2337,1630.1703
3299,9709,2773,1323,731.5935,4304.9028,1621.1712
3300,9799,2798,1336,758.5908,4462.887,1680.4986
3301,9788,2795,1334,805.9194,4742.5257,1785.8214
3302,9809,2801,1338,836.9163,4924.8408,1854.8145
3303,9735,2780,1327,905.2428,5326.134,2005.7994
3304,9659,2759,1317,960.9039,5654.4345,2129.4537
3305,9582,2736,1307,934.2399,5496.4503,2069.793
3306,9438,2695,1287,878.2455,5168.1498,1946.1387
3307,9215,2632,1257,723.261,4256.241,1602.8397
3308,9085,2594,1238,531.2802,3125.3541,1176.8823
3309,9319,2661,1271,384.2949,2261.7738,851.9148
3310,9005,2572,1227,289.3044,1702.4964,641.2692
3311,8232,2351,1122,171.6495,1009.2324,379.962
3312,7388,2109,1007,96.9903,571.6095,215.3118
3313,6759,1930,921,95.3238,561.6105,211.6455
3314,6396,1827,872,67.3266,396.2937,149.3184
3315,6180,1765,843,65.3268,383.6283,144.6522
3316,6066,1733,827,91.3242,538.2795,202.6464
3317,6104,1743,832,169.6497,998.2335,375.9624
3318,6184,1766,843,278.6388,1639.1694,617.2716
3319,6602,1886,900,422.9577,2488.7511,937.2396
3320,7307,2087,996,574.6092,3379.9953,1272.8727
3321,8035,2294,1095,728.2605,4285.2381,1613.8386
3322,8490,2424,1157,806.586,4745.5254,1787.1546
3323,8717,2490,1188,832.5834,4899.8433,1845.1488
3324,8825,2520,1203,870.9129,5123.8209,1929.4737
3325,8821,2519,1202,925.2408,5444.7888,2050.4616
3326,8766,2504,1195,965.9034,5682.765,2140.1193
3327,8740,2496,1191,1013.232,5962.0704,2245.1088
3328,8784,2509,1197,1039.5627,6116.3883,2303.4363
3329,8882,2537,1211,987.9012,5812.0854,2188.7811
3330,8968,2561,1222,893.5773,5257.1409,1979.802
3331,8918,2547,1216,742.5924,4368.5631,1645.1688
3332,8804,2514,1201,577.2756,3396.6603,1279.2054
3333,9029,2579,1231,440.6226,2591.7408,975.9024
3334,8785,2509,1198,343.9656,2023.131,761.9238
3335,8100,2314,1105,239.976,1412.5254,531.9468
3336,7349,2099,1002,155.3178,913.5753,343.9656
3337,6750,1928,920,95.9904,565.2768,212.9787
3338,6363,1817,868,123.6543,727.2606,273.9726
3339,6119,1748,834,45.3288,266.3067,100.3233
3340,6015,1718,820,70.6596,415.9584,156.651
3341,6006,1715,818,131.9868,776.9223,292.6374
3342,5990,1711,817,216.645,1274.8725,479.952
3343,6238,1782,850,330.9669,1947.1386,733.26
3344,6845,1955,933,468.6198,2756.391,1038.2295
3345,7587,2167,1035,612.2721,3602.973,1356.8643
3346,8173,2334,1114,787.9212,4636.5363,1746.1587
3347,8532,2437,1163,900.2433,5296.4703,1994.4672
3348,8769,2504,1196,923.241,5433.4566,2046.1287
3349,8891,2539,1212,919.2414,5408.4591,2036.7963
3350,8908,2545,1215,891.5775,5246.4753,1975.8024
3351,8925,2549,1216,872.5794,5134.4865,1933.4733
3352,8985,2566,1225,834.5832,4910.5089,1849.1484
3353,9106,2600,1242,794.2539,4673.8659,1760.1573
3354,9227,2635,1258,711.9288,4188.2478,1577.1756
3355,9221,2634,1257,612.2721,3602.973,1356.8643
3356,9174,2620,1251,489.6177,2881.0452,1084.8915
3357,9466,2704,1291,390.2943,2295.7704,864.5802
3358,9057,2587,1235,303.303,1785.4881,672.2661
3359,8153,2329,1111,218.6448,1287.2046,484.9515
3360,7303,2085,995,148.9851,876.579,329.967
3361,6694,1912,913,53.9946,316.9683,119.3214
3362,6399,1828,873,40.6626,238.9761,89.991
3363,6240,1782,850,58.3275,342.9657,129.3204
3364,6200,1771,845,133.32,784.9215,295.6371
3365,6366,1818,868,274.6392,1616.505,608.9391
3366,6872,1963,937,446.9553,2630.4036,990.5676
3367,8001,2285,1090,559.6107,3293.004,1240.2093
3368,9001,2571,1227,641.2692,3773.9559,1421.1912
3369,9471,2705,1291,674.5992,3968.9364,1494.5172
3370,9792,2796,1335,714.2619,4202.913,1582.8417
3371,10059,2873,1372,846.9153,4982.5017,1876.479
3372,10214,2917,1393,901.9098,5307.4692,1998.8001
3373,10248,2927,1397,928.5738,5463.4536,2057.4609
3374,10315,2946,1406,910.9089,5359.464,2018.1315
3375,10255,2929,1398,901.9098,5307.4692,1998.8001
3376,10171,2905,1387,864.5802,5086.4913,1915.4751
3377,10191,2910,1389,820.2513,4826.5173,1817.4849
3378,10207,2915,1392,725.2608,4267.5732,1607.1726
3379,10140,2896,1383,603.9396,3552.978,1337.8662
3380,10104,2885,1378,460.2873,2708.3958,1019.898
