Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29490.54761015103,101184.02871186123,10232.871048441999
t4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21355.617522246124,90824.05926271093,10232.871048441999
t4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14430.613828000383,80776.75693817865,10232.871048441999
t4728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450.338532111746,71515.8609769789,6628.8981044491775
t4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.392175985226,63147.937520605454,6628.8981044491775
t4730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.392175985226,55406.89330840327,3070.4181327307733
t4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614.9414799278256,48248.15351693111,3070.4181327307733
t4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614.9414799278256,40495.886314377996,1179.0503989693466
t4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.8845991678736,32297.412073570173,1179.0503989693466
t4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.8617291567285,23443.654780289293,1179.0503989693466
t4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21207.964019037547,1179.0503989693466
t4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21207.964019037547,1179.0503989693466
t4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.9456848699515,21207.964019037547,1179.0503989693466
t4738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.946302682152,43065.047708276055,1179.0503989693466
t4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.946302682152,43065.047708276055,1179.0503989693466
t4740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17230.261415606456,67240.71341189684,2917.8503989693468
t4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23946.883500928074,67240.71341189684,2917.8503989693468
t4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31300.582763718194,91416.37911551761,2917.8503989693468
t4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38073.29921435973,115592.04481913839,2917.8503989693468
t4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41430.653171273545,115592.04481913839,2917.8503989693468
t4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41430.653171273545,131027.05925477324,2917.8503989693468
t4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37996.83022140347,131027.05925477324,2917.8503989693468
t4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32393.88068771087,127342.1042859476,2917.8503989693468
t4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26088.445905102173,116903.04097612144,2917.8503989693468
t4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20092.79373118913,107220.32508145024,2917.8503989693468
t4750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14708.011122493477,97895.5419788722,2917.8503989693468
t4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10706.924165971737,88970.50717730189,2917.8503989693468
t4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8079.750252928259,81172.59598665938,2917.8503989693468
t4753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6418.880687710868,73731.36971755729,2917.8503989693468
t4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358.011122493477,66478.49568958687,2917.8503989693468
t4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4676.489383363042,59069.25236563126,2917.8503989693468
t4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.315470319564,50808.40848930248,2917.8503989693468
t4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.098079015216,42181.70677098609,2917.8503989693468
t4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.1094195346063,33518.0828810959,2917.8503989693468
t4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.1094195346063,33518.0828810959,2917.8503989693468
t4760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.1094195346063,38646.078830307866,2917.8503989693468
t4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.1094195346063,38646.078830307866,4503.7829091395715
t4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.045460033758,56167.3334530027,4503.7829091395715
t4763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11510.488886533574,80342.99915662348,6231.542909139572
t4764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17843.00163898332,80342.99915662348,6231.542909139572
t4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24041.926389356486,104518.66486024426,6231.542909139572
t4766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27927.691601786588,104518.66486024426,6231.542909139572
t4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27927.691601786588,104518.66486024426,6231.542909139572
t4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27771.201498817176,104518.66486024426,6231.542909139572
t4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27160.438492233185,108932.78649701909,6231.542909139572
t4770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26710.256771911238,106156.90938303937,6231.542909139572
t4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22815.306299992324,95997.30206670311,6231.542909139572
t4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18480.523691296672,85444.31418229811,6231.542909139572
t4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14260.958473905368,75188.47221092426,6231.542909139572
t4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10528.349778253194,65182.288888554984,6231.542909139572
t4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026.175865209716,55895.634138551286,6231.542909139572
t4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.52173913043478,53246.90696844845,6231.542909139572
t4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44521.914628516715,6231.542909139572
t4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36414.67580751149,6231.542909139572
t4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28608.42821859072,6231.542909139572
t4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21969.154308317036,6231.542909139572
t4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15031.322600237523,6231.542909139572
t4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8024.091820343445,6231.542909139572
t4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.156876954304,6231.542909139572
t4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.156876954304,6231.542909139572
t4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20542.101822122007,6231.542909139572
t4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019.106707627282,37610.15629412963,8448.742909139572
t4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12418.702737743522,37610.15629412963,10620.862909139572
t4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14152.360823757333,37610.15629412963,10620.862909139572
t4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17227.515194274503,37610.15629412963,10620.862909139572
t4790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24627.111224390745,61785.82199775041,10620.862909139572
t4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31580.841104185667,85961.4877013712,10620.862909139572
t4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31580.841104185667,110137.15340499197,10620.862909139572
t4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34479.5445756781,110137.15340499197,10620.862909139572
t4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34479.5445756781,115020.2807501141,10620.862909139572
t4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34446.9481108485,111603.22811164595,10620.862909139572
t4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31714.369565805217,102281.10726206773,10620.862909139572
t4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29438.282609283477,93176.7801324225,10620.862909139572
t4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21656.165929078903,83172.35169511815,10620.862909139572
t4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20928.992016035423,73670.19452461058,10620.862909139572
t4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20928.992016035423,65000.25673298681,10620.862909139572
t4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20928.992016035423,57778.06174742126,10620.862909139572
t4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20928.992016035423,52098.43247724048,10620.862909139572
t4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,52098.43247724048,10620.862909139572
t4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,46978.632821374034,10620.862909139572
t4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,42190.41665727941,10620.862909139572
t4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,36311.442164116,10620.862909139572
t4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,27764.172326679927,9168.231453094642
t4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,22254.127349419206,8585.726911137062
t4809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,22254.127349419206,8585.726911137062
t4810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.841533758152,36343.57652711331,8585.726911137062
t4811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20220.26973312164,51041.19641648605,10861.806911137062
t4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27619.86576323788,51041.19641648605,10861.806911137062
t4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35019.46179335412,51041.19641648605,10861.806911137062
t4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35019.46179335412,51041.19641648605,10861.806911137062
t4815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35019.46179335412,71528.26103207849,13155.366911137062
t4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35019.46179335412,90464.06423452104,13155.366911137062
t4817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38128.15239126285,98748.97477676012,13155.366911137062
t4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38128.15239126285,99569.71299818136,13155.366911137062
t4819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33982.949901515385,94344.31625546831,13155.366911137062
t4820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30903.666482727363,84784.51937173781,13155.366911137062
t4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28081.454133506588,75187.96102769555,13155.366911137062
t4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.02026049591,74243.3015424418,10653.849412031934
t4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,64968.41190831667,10653.849412031934
t4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,56455.852586241075,10653.849412031934
t4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,48253.282931077236,10653.849412031934
t4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,39799.420328419365,10653.849412031934
t4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,34676.424361310776,7584.494093854049
t4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,26784.657576339436,7584.494093854049
t4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.96533618751,22483.091696746043,4438.578591303687
t4830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15837.589838631955,22483.091696746043,4438.578591303687
t4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15837.589838631955,22483.091696746043,4438.578591303687
t4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15837.589838631955,22483.091696746043,4438.578591303687
t4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17499.923959947664,22483.091696746043,4438.578591303687
t4834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19823.17701005246,25425.251696746043,4438.578591303687
t4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27222.7730401687,49600.91740036682,6879.338591303687
t4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33399.664129558405,52370.11740036682,6879.338591303687
t4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33399.664129558405,52370.11740036682,6879.338591303687
t4838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33399.664129558405,55090.55740036682,6879.338591303687
t4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36777.341756976246,57795.357400366825,6879.338591303687
t4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44176.93778709249,81971.02310398761,9249.258591303687
t4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44176.93778709249,81971.02310398761,9249.258591303687
t4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44176.93778709249,88128.84096548901,9249.258591303687
t4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43437.50295345022,88128.84096548901,9249.258591303687
t4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34695.069080439534,86932.5494500181,9249.258591303687
t4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34421.15603696127,79200.52707635034,9249.258591303687
t4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26436.80663732695,79200.52707635034,9249.258591303687
t4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26436.80663732695,71417.61675409641,9249.258591303687
t4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.878848355704,71417.61675409641,9249.258591303687
t4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.878848355704,65257.455375586695,9249.258591303687
t4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.878848355704,60033.91652730302,9249.258591303687
t4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.286079812293,51438.26435338998,9249.258591303687
t4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.286079812293,42894.78609252042,7237.448909963169
t4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.286079812293,34393.793913909,5306.391192710905
t4854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.286079812293,34393.793913909,5306.391192710905
t4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18272.681170234493,34432.07478165947,5306.391192710905
t4856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18272.681170234493,34432.07478165947,5306.391192710905
t4857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18272.681170234493,34432.07478165947,5306.391192710905
t4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474.88889023619,37449.674781659465,5306.391192710905
t4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474.88889023619,40301.674781659465,5306.391192710905
t4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27874.48492035243,64477.34048528025,7691.951192710905
t4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27874.48492035243,67098.42048528025,7691.951192710905
t4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34679.611870259236,67098.42048528025,7691.951192710905
t4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37192.98401701598,91274.08618890103,7691.951192710905
t4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44592.58004713222,91274.08618890103,7691.951192710905
t4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44592.58004713222,109665.0769148649,9923.871192710905
t4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44592.58004713222,109665.0769148649,9923.871192710905
t4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44592.58004713222,109329.15747324526,9923.871192710905
t4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43104.53656887135,100546.79635175344,9923.871192710905
t4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41608.88439495831,92156.92774018466,9923.871192710905
t4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40420.84091669744,84096.16037432515,9923.871192710905
t4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31678.407043686755,83849.4470929365,9923.871192710905
t4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31678.407043686755,76588.69685580155,9923.871192710905
t4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31678.407043686755,70205.89402435806,9923.871192710905
t4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31678.407043686755,64543.375951673086,9923.871192710905
t4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31678.407043686755,59692.87565933034,9923.871192710905
t4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27328.0621055238,59692.87565933034,9923.871192710905
t4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27328.0621055238,55055.213572051,9923.871192710905
t4878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27328.0621055238,49391.415917703984,9923.871192710905
t4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27328.0621055238,48259.34992907568,9923.871192710905
t4880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28274.8239831756,49940.03109820056,9923.871192710905
t4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28274.8239831756,49940.03109820056,9923.871192710905
t4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28274.8239831756,49940.03109820056,9923.871192710905
t4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34520.53513832374,65170.47394047304,9923.871192710905
t4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34520.53513832374,65170.47394047304,9923.871192710905
t4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41920.131168439984,89346.13964409383,11351.259180943603
t4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319.727198556226,89346.13964409383,11351.259180943603
t4887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319.727198556226,113521.8053477146,11351.259180943603
t4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319.727198556226,130475.93547304069,11351.259180943603
t4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319.727198556226,132545.5191859377,11351.259180943603
t4890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49319.727198556226,130180.75048414376,11351.259180943603
t4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46794.56300457974,122114.15088069715,11351.259180943603
t4892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42978.25865675365,111639.8673656156,11351.259180943603
t4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39134.78039588408,101876.96462271575,11351.259180943603
t4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35835.86735240582,93010.77073947497,11351.259180943603
t4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33757.6064828406,83346.9020979958,11351.259180943603
t4896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,81646.35008330291,11351.259180943603
t4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,72409.45284355154,11351.259180943603
t4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,64625.412715367784,11351.259180943603
t4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,56867.295126319616,11351.259180943603
t4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,48957.14353270483,11351.259180943603
t4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,41067.45643594905,11351.259180943603
t4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,32069.538637931844,9586.463705628565
t4903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,30898.837937110275,8855.568902369281
t4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,30898.837937110275,8855.568902369281
t4905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,30898.837937110275,8855.568902369281
t4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25015.172609829922,30898.837937110275,8855.568902369281
t4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31800.840340214534,30898.837937110275,8855.568902369281
t4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31800.840340214534,30898.837937110275,8855.568902369281
t4909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32164.88581915095,30898.837937110275,8855.568902369281
t4910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39564.48184926719,55074.503640731054,10553.240574949887
t4911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39564.48184926719,55074.503640731054,10553.240574949887
t4912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39564.48184926719,73590.55810775555,12336.200574949888
t4913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39564.48184926719,73590.55810775555,12336.200574949888
t4914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39564.48184926719,77235.22249997793,12336.200574949888
t4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34688.714077020115,77235.22249997793,12336.200574949888
t4916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30790.887990063595,68617.42494334592,12336.200574949888
t4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27147.40972919403,60197.56967681683,12336.200574949888
t4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24282.192337889683,51896.99945519419,12336.200574949888
t4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22844.148859628815,44044.91622288281,12336.200574949888
t4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,37283.635930787284,12336.200574949888
t4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,31834.36276597672,12336.200574949888
t4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,26812.455352723005,12336.200574949888
t4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,21641.050214016494,12336.200574949888
t4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,16146.710900719565,12336.200574949888
t4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,11997.46702991187,12336.200574949888
t4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,11997.46702991187,12336.200574949888
t4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,11997.46702991187,12336.200574949888
t4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22789.80103354186,11997.46702991187,12336.200574949888
t4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30189.3970636581,11997.46702991187,12336.200574949888
t4930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30189.3970636581,36173.13273353265,12964.788438587657
t4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31609.920308451172,60348.79843715343,15184.748438587656
t4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38354.13835985528,60348.79843715343,15184.748438587656
t4933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42954.96263086665,62603.71843715343,15184.748438587656
t4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47681.80350826322,62603.71843715343,15184.748438587656
t4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55081.39953837946,86779.38414077421,17292.468438587657
t4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62480.9955684957,86779.38414077421,17292.468438587657
t4937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66176.48718223981,103018.62140979827,17292.468438587657
t4938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66176.48718223981,108175.13735901024,17292.468438587657
t4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59490.696587239574,108175.13735901024,17292.468438587657
t4940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50748.26271422889,104647.40642681802,15330.764443106802
t4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47425.35672481517,94570.65855597687,15330.764443106802
t4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45522.09585524995,84679.48853199929,15330.764443106802
t4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44767.74802916299,75333.33543456484,15330.764443106802
t4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43744.19734007113,66454.70003933947,15330.764443106802
t4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42526.58112463739,57917.88737891495,15330.764443106802
t4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41870.4627162273,50338.3932603413,15330.764443106802
t4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41238.62153565832,42703.076867008356,15330.764443106802
t4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41238.62153565832,35490.4063107994,14893.05548839633
t4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41238.62153565832,27529.915455506234,14508.26524878356
t4950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40328.328118854995,20294.169786834944,14508.26524878356
t4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40328.328118854995,13735.011848619066,14244.116602612427
t4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40328.328118854995,13735.011848619066,14244.116602612427
t4953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40328.328118854995,13735.011848619066,14244.116602612427
t4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40328.328118854995,28750.19153065704,14244.116602612427
t4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45694.52669115253,43755.81147718699,14244.116602612427
t4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49498.921257220325,43755.81147718699,16413.476602612427
t4957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56461.24292547762,67710.781072225,16413.476602612427
t4958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61458.4546721839,91886.44677584578,16413.476602612427
t4959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62684.05904062884,91886.44677584578,16413.476602612427
t4960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62684.05904062884,109239.76027817084,18440.236602612425
t4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62684.05904062884,109239.76027817084,18440.236602612425
t4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62684.05904062884,110647.69294712809,15624.215209628761
t4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55292.029514544,102697.33945793453,15624.215209628761
t4964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46549.59564153332,96190.54780026528,12020.24226563594
t4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38026.27583128165,86778.67548392258,12020.24226563594
t4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29323.477626321037,76968.59163154713,12020.24226563594
t4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25418.06636893451,67787.55666004922,8416.269321643118
t4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19268.73175221237,59417.08006558069,8416.269321643118
t4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14727.404000294728,51808.65416732409,8416.269321643118
t4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11512.171554496745,43383.42116505842,8416.269321643118
t4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8951.217713280992,35116.62579418473,8416.269321643118
t4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6765.247397204926,26741.18947915956,8416.269321643118
